"Sample","Strain","Population","PoolSize","Age","Histamine","Glycine","beta-Alanine","Alanine","Serine","Threonine","Hydroxyproline","n-Glycylproline","N6-Acetyl-Lysine","Kynurenine","Argininosuccinate","2-Oxobutyrate","2-Hydroxyisobutyrate/2-Hydroxybutyrate","2-Hydroxyisovaleric Acid","2-oxo-Isocaproic Acid","N-Ac-Alanine","n-isoButyrylglycine","2-Hydroxyphenylacetate","n-isoValerylglycine","3-Methyl-3-Hydroxyglutaric Acid","Asparagine","Aspartic acid","Citrulline","gamma-Aminobutyrate","Glutamic acid","Glutamine","histidine","L-threonic Acid","N-acetylaspartate","Ornithine","Phenylalanine","Proline","Tryptophan","Tyrosine","Valine","Salicylic acid","Aspartylglycosamine","lactate","Xanthurenic Acid","N-Acetylneuraminate","N-(1-Deoxy-1-fructosyl)histidine","Biopterin","Neopterin","Pyruvate","Acetylphosphate","Phenylpyruvic acid","trans-Aconitate","6-Phosphogluconic Acid","2-Hydroxyglutaric acid (2-Hydroxyglutarate)","2-Oxoglutaric acid (Ketoglutaric acid)","Citric acid (Citrate)","Isocitric acid (Isocitrat)","L-Malic acid (L-Malate)","Azelaic Acid","Decanoic acid","Dodecanoic acid","Myristic acid","Myristoleic acid","Palmitic acid","Palmitoleic acid","Stearic acid","Oleic acid","Linoleic acid","alpha-Linolenic acid","Arachidic acid","Eicosenoic acid","Eicosadienoic acid","Eicosatrienoic acid","Arachidonic acid","Docsanoic acid (Behenic acid)","Erucic acid","Docosadienoic acid","Docsatetraenoic acid (Adrenic acid)","Docosapentaenoic acid","Docosahexaenoic acid","Tetracosanoic acid (Lignoceric acid)","Nervonic acid","Gluconolactone","5-Dehydro-D-gluconate","glucose","D-Ribose","D-Ribose 5-phosphate","D-Ribulose 5-phosphate","Sedoheptulose 7-phosphate","galactose 1 phosphate","glucose 1 phosphate","glucose 6 phosphate","Phosphoenolpyruvic acid","Indole-3-Propionate","IndolePyruvate","o-Phosphoethanolamine","CDP-Ethanolamine","glyceraldehyde 3 Phosphate","Glyceric acid (Glycerate)","Glycerol 3-phosphate","Glycerylphosphorylethanolamine","LysoPC(15:0)","LysoPE(0:0/16:0)","LysoPE(0:0/20:1)","LysoPE(0:0/22:6)","Methionine","PE(18:1/0:0)","5-Methylcytidine","Adenosine","cAMP","5'-Phosphoribosyl-N-formylglycinamide","Adenine","Adenosine 5'-diphosphate","Adenosine 5'-monophosphate","Adenosine diphosphate ribose","Adenylosuccinate","CMP-N-acetylneuraminic acid","Cytidine","Cytidine monophosphate","D-Erythrose 4-phosphate","D-Gluconic acid","Guanidylic acid (guanosine monophosphate)","Guanosine","Hypoxanthine","Inosine 5'-monophosphate","Uracil","Urate","Uridine","Uridine 5'-diphosphate","Uridine diphosphate glucose (UDP-glucose)","Uridine diphosphate-N-acetylglucosamine","Malondialdehyde","Carnosine","Phenylacetylglutamine","N-Acetyl-Aspartyl-Glutamate (NAAG)","5,6-Dihydrouracil","5,6-Dihydrothymine","4-Pyridoxic Acid","Xanthosine","Xanthine","Ascorbic Acid (Vit. C)","Reduced Glutathione","Oxidized glutathione","Xylonate","2/3-Phosphoglyceric Acid","Allantoin","Pantothenate"
"CA1","CRB","A","5","14",-0.0361821655049077,-0.0342898617990706,0.260138779070025,0.723106727167776,0.159153278791741,-0.104956434612347,-0.884996980979896,-0.377101797995696,-0.730931632185211,-0.731672117414735,-0.554139026673705,0.230653324710538,-0.952837297401139,-1.31640943559041,0.40430878397743,-0.675644289175803,-1.11054002667403,0.471884536277306,-1.68409416002537,-0.100935408894434,0.272192944813553,-0.863004690888316,-0.6898028913431,0.00571594071130654,0.962521731028652,1.28355841306882,1.70285193164233,-0.375592519389283,0.0189948205680608,-0.855813460651924,0.602766325497003,0.937495073500572,0.449538660007426,0.33877068806309,0.196517700666177,-0.237009125486735,-0.573068987376987,0.208124883283915,-0.271287856378872,-0.393588172550834,-0.644610055435835,0.377402668766422,0.784157576847678,0.660568524290576,-1.28006581124291,-0.987686372453952,-1.16172665021537,-0.0910297283666521,0.404167037514697,0.503031568076358,0.146441676158413,-0.354421157107448,0.459269699878902,-0.962428996496651,-0.192864340323107,1.70107076141615,1.81490342216237,1.53116197855381,2.10624499245335,2.15330917347249,1.43662257716761,2.11568006180872,1.98965067266038,1.03888121904349,-0.0832749560970703,-0.246492800841906,-0.149933618282693,-1.5141778080537,-1.40399807119703,0.326669581364723,-0.500171480944558,-1.16357209696633,-1.29649498469155,-0.854676860992704,-0.524845533197258,-0.390510646529253,-0.86100368495082,-0.877834359833758,-0.294490352309248,-0.511594252059239,-0.805842784509179,0.465816518912794,0.318097320623299,0.695044925398729,0.635756221010535,0.505534846824602,0.829666947463542,-2.44619575099149,-0.614513113521342,-0.191120249512291,0.0850832646476816,0.536026239519325,-1.52502261555727,-0.1858322694082,0.55944577435525,1.25654828250814,1.45262603418585,2.05976721411595,1.15004817085427,-0.488357256159133,0.00993262678411,2.17556295949834,-1.15608539279318,-0.196323817280648,-0.834060902335601,-1.23330184402806,0.220767705530141,1.01672251802528,1.94180764509687,-1.27745380787331,-0.191448787603383,-1.36676837601582,0.606880077984744,-0.412307202347871,-0.833988742414873,0.699548044809729,0.768210123014845,0.599491715017934,0.915665654031979,0.950898480760957,0.282047572713663,1.11246466530594,1.15246673839484,-1.39866923769196,-0.617395609602374,0.851435253934738,-0.273485617457002,-1.29838276855606,-0.782219341362653,-0.812521224479491,-0.429730934462602,0.223007241160887,-1.0436711863359,-0.907051348108308,1.06632710400855,0.442052532971634,-2.71588599444922,-0.48861778075117,0.0307876105751195,0.0863073026764578,-0.588863254560218,0.537547100551832
"CA2","CRB","A","50","14",-0.0986839549724916,-0.144733831438514,0.0321394482255144,0.660777216811307,0.0408943879331982,-0.0885614310137015,-0.589212087408217,-0.459623919194621,-0.68045751952626,-0.472965470431152,-0.401598145761231,0.0033814649791104,-1.16282261910449,-0.920738810067774,0.530084668525959,-0.44301371986626,-0.934854938154491,0.547806581537123,-0.389249920239961,-0.237066717607409,0.251953614368105,-0.993378405534314,-1.16003059478686,-0.0180728782898028,0.906922594884976,1.1848203158694,1.63127863448414,-0.251091605715549,0.567366743549882,-1.0018466379205,0.709485392900879,0.866933021223272,0.588812300821031,0.901804952923435,0.316508767300994,-0.349529303026705,-0.83324968804694,0.340318025862581,-0.030604513221606,-0.636676951173902,-0.574404752056452,0.23839425691643,0.915371456296207,0.0447281186835164,-1.12814986033226,-0.595487730288268,-0.696305121412022,0.024274385619762,0.19426162136437,0.257097367283952,1.08531915684538,0.268494754136589,0.209418621080408,-0.891733888169868,-0.463538467817726,1.61240201385736,1.61710273845958,1.49955920447472,1.69807698685255,2.02979636895341,0.760715114438777,2.02692348978456,1.91884761343071,0.909173814623254,-0.59693321784366,-0.435870862003969,-0.307847135919962,-2.16950049732452,-1.82212371411098,-0.655848981351443,-1.28691958925159,-1.38537789082251,-1.59212128002572,-1.25592924707531,-0.610814925007566,-1.74059324391418,-1.51860669958519,-0.841103523061895,-0.947235690372902,-0.529339864744238,-1.0065882362457,0.446200311143443,0.515268410080704,0.615689425607665,0.675770618123916,0.346945463342832,0.86335803188821,-1.73477518511989,-0.585375282152228,-0.180128403025614,0.0934620820991672,0.569614153323957,-0.948749275973222,-0.415198577692091,1.16393883613671,0.965768682404208,1.21012450614269,1.78883041607511,1.08599857731172,-0.515553731665422,0.0998221803888217,2.09321147690263,-0.376851521044392,-0.299251204259209,-0.578898644185062,-0.973182727424443,0.269541981259427,0.924411579037036,2.05372475236029,-0.981022780547817,-0.41501538518003,-1.1119105396676,0.572434809947267,-0.142565824420206,-0.772319664004425,0.751678308127142,0.671396219243293,0.685590127692474,0.87857027307648,1.13765844009042,0.186206377495176,0.843841823952494,1.10721915771449,-1.20989531369114,-0.504646340759746,1.44513305435365,-0.340419470371166,-1.00762244168849,-0.682585146856903,-0.594816043868489,-0.477246893284606,0.128643131757209,-1.0568041459045,-1.59630254193798,0.983370638642615,0.653525924414824,0.0930554653085709,-0.23906524537235,-0.190141724177259,-0.0193655366422263,-0.700086306442849,0.688983527852885
"CA3","CRB","A","100","14",-0.0966057864287189,-0.100274450796457,0.0482911481857489,0.643861286663655,-0.00355933172219114,-0.178084069808245,-0.811577981700715,-0.590103213519396,-0.783117103654347,-0.368185603292147,-0.295579016428538,0.00306926347588199,-1.15609522769382,-0.763942053156721,0.468656927678256,-0.432813170256043,-0.918781100509744,0.511922014936717,-0.401470955152894,-0.0658564585991783,0.310954052178317,-1.04735700526977,-0.926454653323924,-0.00872258577815543,0.891255076777219,1.18850146649597,1.59743365203938,-0.244389172323142,0.632960796059087,-1.01146072344043,0.594255655281891,0.601814955798783,0.586878515345147,0.965924804514219,0.307683362363841,-0.337000981159436,-0.683896397689179,0.349196710209862,0.0902292937742715,-0.607083967366345,-0.511438770370785,0.181442361864042,0.876295696225568,0.0571660123714341,-1.05524572629075,-0.490569918724167,-0.706373215829239,-0.00998718177078572,0.151584364788416,0.244257944709667,1.1971855469971,0.12682137976684,0.222313142539926,-0.920232314515057,-0.384743512181439,1.48142749997073,1.48667723223522,1.32238200419988,1.56652301222434,2.00590390285498,0.605064779590308,1.9842635736234,1.89624780114323,0.902729667625136,-0.899595313007887,-0.578842842782072,-0.325416940348373,-2.01108332217235,-1.65214243417773,-0.825154689519391,-1.6111203815297,-1.46985381395248,-1.56007738913544,-1.16099545375407,-0.581092704803982,-1.74095222997701,-1.86915205510579,-0.872600616224633,-0.994669329290718,-0.543621444770476,-1.03930699547778,0.475906421554202,0.545728739377918,0.646071450740312,0.814675182777809,0.429150376554283,0.992044356654485,-1.21686632911387,-0.487317796257961,-0.10061332702332,-0.0654300604678451,0.717318493255021,-0.782810344339524,-0.506095468277013,1.18896490996107,0.994248715825538,1.15195083640325,1.65541014031248,1.03914975956938,-0.595983037881573,0.0377008293201273,2.11546574261398,-0.369165882706992,-0.335400991645143,-0.318827912714112,-0.797683828453668,0.508923067647894,0.866302094822312,2.09177281938598,-0.844727787893295,-0.470169224219222,-1.0527991369785,0.507179410742961,-0.111982911093646,-0.662605099886768,0.922586939994057,0.596843282661484,0.631260609316949,0.869025946913744,1.15518499885092,-0.0671851179816167,0.646918487990633,1.11187482984185,-1.14886321305918,-0.36901802770883,1.51379334945381,-0.305586884646301,-1.0830674313333,-0.541817127711148,-0.769577130401878,-0.334551061112988,0.0928299174673635,-1.00219199861355,-1.91492843994686,0.905071448449669,0.528533832265119,0.298705154371151,-0.136610318518754,-0.0633827740819974,-0.0860944892237994,-0.903396541758686,0.93966225022885
"CA4","CRB","A","5","40",0.0476021387124304,-0.0580633937383421,0.309732691831182,0.760234096373728,0.0340931173709089,0.203230251293745,-1.31391478771118,-0.28609071085088,-0.558623143446058,-0.222775339008577,-0.461125664890983,0.172569881464131,-0.716119189424292,-1.52207882741106,0.336692621552279,-0.789583551170905,-0.916994421088378,0.743580989726888,-1.17766706230814,0.000510030414909046,0.271819834397762,-0.871003658341671,-0.886402944568428,0.147654619302321,1.06638030604362,1.24206764682375,1.78242005305538,-0.322362219432172,0.0412160432531774,-0.911008052877259,0.561947560568095,1.09688739993712,0.490092531846822,0.464474842933559,0.102046038217441,-0.323005545468763,-0.738286046421425,0.163012433951792,0.317592431247538,-0.721726247212225,-1.15438185301584,0.796086163398197,0.782356529704583,0.235633385906671,-0.982679149192685,-0.861146661276297,-0.525538732946469,0.427737779552156,0.626690118165804,0.387010106398211,0.753684148872625,0.070459341920543,0.468851442741347,-0.564067166683891,-0.249971343161873,1.62717444554492,1.92454628873564,1.358544586717,2.0719229345666,2.20481388390046,1.50663540506252,2.23279331417531,2.1182669141832,1.03951609046481,0.0120411630738966,-0.174102478266822,0.0158367403455975,-1.22716159052258,-1.42587428343948,0.0939404377700663,-0.407894551732447,-1.17115999754144,-0.992863309409493,-0.535803953732755,-0.657240458827447,-0.251061009019842,-1.13005304289077,-0.894173919388819,-0.31967552290276,-0.367858802355127,-0.742624171241443,0.758893026199162,0.31688943235042,0.645227851176701,0.677224676792641,0.48865458931693,0.857961051519751,-2.52168739477356,-0.292737035801799,-0.274134324251339,0.230714078919067,0.101925053157788,-1.30101400306514,-0.724838144174601,0.900383121255314,1.19358096932986,1.46869666416525,1.90767141447234,1.07608880131257,-0.977731152324249,-0.0480755036935703,2.14911480599265,-0.958912427234937,-0.30186223474475,-1.49586508310913,-1.23416810656586,0.305390667357086,0.850811603336077,1.95033202456358,-1.38947387363035,-0.26284310183582,-2.23863077012148,0.621800033514794,-0.444499602949897,-0.731319802067791,0.712588136344351,0.608524632480703,0.543306554554,0.826254132241487,0.837866086476114,-0.0157311991432376,1.17853750999161,0.952145321340423,-1.70487899424718,-1.1814040999619,0.353509482956097,-0.245184189791713,-1.32921538028629,-0.0105510725394726,-0.816424846219208,-0.354583040833625,0.172743877653119,-1.18481316318276,-0.966255223920598,1.05704368360329,-0.895930140821367,-1.70249929250182,-1.42212495527307,0.0724860764767534,-0.0566664721703045,-0.779904280523646,0.369357574310861
"CA5","CRB","A","50","40",-0.0465397603028501,-0.17473030706504,0.172245217148501,0.824822351112667,0.00553766312540827,0.0576101507393085,-1.16976683034933,-0.420396182253007,-0.598525541996668,-0.104621888234859,-0.484970604959006,-0.185991189116837,-0.655058826374348,-1.2880978536573,0.351434335639181,-0.561305378820315,-0.798938787965049,0.762844539282322,-0.623349125721699,-0.0442551006993259,0.184636047834925,-0.732949268423964,-1.40979302150136,0.11107517782873,1.01124985550459,1.1926627815837,1.67727050754724,-0.237429784035935,0.453217637120086,-1.10243287240611,0.700190367283474,0.90482651459232,0.581587421708671,1.17725098802021,0.206576781520506,-0.184503811583506,-0.920354459641917,0.609463073604253,0.363485567537106,-0.712503611477023,-0.803998876332161,0.79560847661263,0.920810197863594,-0.256954596744639,-1.07793605022234,-0.311660440676317,-0.25710360944913,-0.379199665316283,0.751121568316331,-0.0100428351153532,1.21062679050907,0.368647777274625,0.0854255142360696,-0.574886356465985,-0.49355134770491,1.41716897260801,1.66604664672111,1.20976312852942,1.67204939926073,2.11520379047912,0.848655378271556,2.21676509985092,2.11548853428071,1.0623466995272,-0.335666634818863,-0.18399715370517,0.152858567858033,-1.98026161113744,-1.52343818514684,-0.476979807192587,-1.03246254457157,-1.07775488030444,-1.52069496885716,-1.09834082489847,-0.981888636637739,-1.14386390379377,-0.760110906084393,-1.25420855480416,-0.981759540814872,-0.294011277582341,-1.13392495709977,0.50985554812404,0.660319894279787,0.462880549538716,0.674162284760465,0.149770719919671,0.585880161950931,-1.53017332284654,-0.280100178856551,-0.103162030368105,0.128689688370723,0.443075266616599,-0.924492237318445,-0.466554025267986,1.13816032540434,1.04514981678585,1.29649870089987,1.84272579783314,1.14390291406736,-0.257024535116432,-0.205908168803883,2.33265303824639,-0.493525135330555,-0.396070263317935,-1.05837010427153,-0.994098654115134,0.588080890226704,0.812125410231519,2.0378292434177,-0.74935893087216,-0.996762739343102,-2.06877169817412,0.636790381752551,-0.269008915986202,-1.05366091004824,0.889671586793841,0.528826899422686,0.679349437655775,1.02320147319086,1.30968921629753,0.172523539981957,0.984295230915903,0.949117777290699,-1.36897450351774,-0.803474152627559,1.34979737714403,-0.184051134783359,-1.00276655739339,0.238620417256232,-0.640595713134333,-0.457249430445354,0.141317313560783,-1.21536128137569,-1.72909971707512,1.10466283991424,-0.549130161695015,-1.73417924260439,-1.24823723042308,-0.0542324755818049,-0.444973585228763,-0.897583890614086,0.761966035815555
"CA6","CRB","A","100","40",-0.056118310750926,-0.168291557760777,0.191482592842497,0.832551179715041,-0.0104335676354932,0.0547495472411743,-0.989388164567562,-0.363538848613299,-0.484908216319487,-0.103886055612856,-0.259887260766315,-0.0839157947684317,-0.715148053358818,-1.2420169627798,0.459532739901639,-0.609726315063191,-0.859738103258479,0.677479172898559,-0.662326874610415,-0.025862495096848,0.285875809457268,-0.651000588365869,-1.16134048624508,0.119840795031257,1.03396266576485,1.17439190519445,1.68055462964369,-0.225421933157693,0.442400695728169,-1.05237347512769,0.691836523268291,0.94383482712285,0.651495426776219,1.18197340391784,0.245202416769448,-0.213104170559338,-0.866753926570219,0.522972809392584,0.387725137051961,-0.699522223300227,-0.914810499574814,0.7769330987358,0.91090703053727,-0.0564235502591606,-0.945461562271977,-0.291391175629491,-0.28112381969613,-0.275236284330338,0.661137285845063,0.116932347545856,1.28289912084318,0.249609603744088,0.110632527210544,-0.374996622668991,-0.44447484685305,1.37278604248183,1.64211340915923,1.16047686076262,1.59407201405225,2.0819388400956,0.666867545633696,2.1763593134779,2.06829100190027,1.02832364942589,-0.751877255702139,-0.282656451499577,0.102924406614499,-1.72952311857561,-1.62952886015984,-0.974156657331654,-1.42955398564002,-1.06663687338574,-1.61503180414468,-1.1460275088024,-0.930405854419417,-1.62734097401166,-1.06578639514813,-1.02615735770878,-0.845005890813395,-0.329267236078399,-1.14275584606853,0.602802425538782,0.666811603121597,0.541881116553321,0.735129649370906,0.243384704490173,0.734707591556109,-1.20317772539573,-0.351355543647293,-0.1127325391339,0.090719822041943,0.476551056393607,-0.741588443986528,-0.422517362066696,1.22663479849304,1.03132470062494,1.18015492021251,1.63424578747823,1.10046470801469,-0.412329425461111,-0.123985330994115,2.32791899169218,-0.342805450904899,-0.480535550156778,-1.00670242530661,-1.03376291576372,0.619157088894809,0.65982142407563,2.09681905768262,-0.773763477616573,-1.14440528904672,-2.17566771655922,0.576198766757431,-0.398093876112336,-0.883179237264494,1.03079500090672,0.349728224551579,0.67445015867564,1.03113910621311,1.27396557093596,0.0825130479940892,0.802930224836752,0.974422898791175,-1.44729214047512,-0.700121936835606,1.43818265991264,-0.196439873560052,-0.782061710656226,0.194241368033785,-0.650101128338504,-0.327777679864682,0.0854216288041014,-1.20035836365102,-1.7034171052109,1.04921232062911,-0.49324712146216,-1.62365171028575,-1.3953988979783,0.0638317814512055,-0.456146129976478,-0.816984497811327,0.903305840073849
"CB1","CRB","B","5","14",-0.145623056674901,0.00452890184082477,0.19962342072102,0.772205572405722,0.147815163045046,0.036247111092881,-1.08639925541849,-0.45697473418123,-0.711420540640561,-0.639024564315277,-0.524379595655837,0.263859082498463,-0.803739612088023,-1.34011421737512,0.474859276846598,-0.919851173890971,-1.10756688364778,0.422584932698502,-1.393247080641,0.0550390432121137,0.304591054405229,-0.967681201987933,-0.76319039721023,0.100413519821383,1.04180819641994,1.15720971672611,1.63721015106313,-0.274464992145375,-0.0666295133821109,-0.769969900795238,0.685125639186586,1.04826001926278,0.387085286473315,0.448554391527247,0.267206423636096,-0.326819361471181,-0.601545550468137,0.315681852394689,-0.158563949519119,-0.507940773194462,-0.733735417871955,0.482426780242823,0.807971350854944,0.528795226676553,-1.24569896172163,-0.930919776089792,-1.1147555811993,-0.282627859469453,0.603115189412532,0.527050089710494,0.220813431959856,-0.389514702781962,0.454985649910156,-0.814883807793237,-0.244532958001447,1.8138311902744,1.88486146630852,1.62184999268412,2.16422718468782,2.23135918401391,1.49051999684595,2.19347099993376,2.00753396910678,1.00259929340895,0.0251257403250609,-0.169621451443058,-0.247474792504387,-2.12190846260493,-1.46401768655182,0.472356406907608,-0.300681167061947,-1.14163429036803,-1.37658559295096,-0.830709575992291,-0.631204752494765,-0.136447941405237,-0.691242080341123,-0.830388945130992,-0.345800215179962,-0.317938893402334,-0.768438732766576,0.459608682441512,0.184125394113964,0.635742404099362,0.42136597288437,0.377967118038298,0.72412033025631,-3.71929019165512,-0.749541563064916,-0.305703069061907,0.0955469743076494,0.545972487845837,-1.73124111975659,-0.353027372514261,0.485182511993842,1.29025964450871,1.49633453269582,2.15834956365564,1.18123220951384,-0.380919085437869,0.0348177737611532,2.22668245643735,-0.973880769660796,-0.20008118508777,-0.875257034434881,-1.48884127027685,0.221019911679388,0.963558575634593,1.82750162615018,-1.22812867965519,-0.253164321236923,-1.34559023355764,0.637590294029777,-0.311559463628787,-0.900028357118238,0.77945148817097,0.76614728942118,0.584199000473601,0.948392189565978,0.921958639221119,0.355092573635068,1.14974781301587,1.15491073066715,-1.25925191272574,-0.66064729104784,0.704489150416225,-0.262750648942507,-1.92689850215687,-0.818845029671355,-0.669131478524484,-0.403349819246417,0.0952427799376219,-0.958652337792632,-0.83279946648264,1.0899404310762,0.512284973970034,-1.44911064027348,-0.555022333323135,0.145153078569827,0.0109497423136569,-0.640264078483554,0.46114701160452
"CB2","CRB","B","50","14",-0.145308485569523,-0.128543845580856,0.078334941471307,0.659086540631492,-0.0372204131887308,-0.13313119741999,-1.12652246803077,-0.439123122723854,-0.49490237755461,-0.367153069371489,-0.434302988976653,0.0406762517784509,-1.08676855650339,-0.994348578385702,0.439438840773929,-0.593180711261579,-1.07070523507434,0.483345629131862,-0.526146303965305,-0.309464550272473,0.215209665876585,-1.13285179247283,-1.02532505237406,0.0177822590383077,0.923427647467798,1.11014126275682,1.5781872404154,-0.310164240328817,0.489922556884879,-1.01984517077341,0.63152819229064,0.990207017247067,0.537052870192822,0.924696363329902,0.295330125490444,-0.423533763625681,-0.831033144586717,0.356146475435762,0.0872341039115181,-0.666772459763353,-0.52485162501991,0.275503431942695,0.876140108861753,0.254405456756552,-1.10411144933375,-0.56642553278602,-0.778517903518908,-0.164517079885403,0.244537754749452,0.275152341838191,0.996107967397343,0.170207596760842,0.273565738699888,-0.748551099674903,-0.415377299388105,1.61805827309382,1.5945375225921,1.456282856987,1.65923703687519,2.00839120376347,0.693155034007622,1.98272444130119,1.84076654488165,0.827468409826869,-0.657684736052043,-0.470953700707581,-0.286970872703986,-1.88429446826423,-1.83470546102868,-0.720503579109481,-1.40413856423747,-1.28896696742533,-1.70566024976583,-1.39790851581922,-0.603071609779097,-1.68058865029137,-1.58178243197977,-0.915417531650023,-0.899896756289947,-0.622948696605992,-0.954801656099038,0.471134332592581,0.523292830000581,0.754135716811786,0.834131009222447,0.535282481850103,1.07958172930746,-1.82974204149713,-0.823026013609763,-0.24161591229193,0.0895920166733184,0.791269880392667,-0.816685835578744,-0.421329788769143,1.12697386306918,0.984978761950136,1.21377789254224,1.79467144586704,1.10539666574391,-0.501157268418431,0.0583949743386887,2.0672470003883,-0.52712361543812,-0.260800537071661,-0.328515690035489,-0.83733158062307,0.14481600238021,0.963859335043759,2.06841247710424,-0.8275218661689,-0.203815218068771,-1.23089166640719,0.546618191602903,0.0514398091486008,-0.562788135589353,0.768280353477143,0.783674892123428,0.76324665252683,0.799498006787997,1.20140841527054,0.184816678673796,0.74244554269008,1.18795697648103,-0.943164995494488,-0.327890470144511,1.48149564206998,-0.427121813751784,-1.00965213236596,-0.453104150308939,-0.660179106232999,-0.476732189072985,0.0468715248076164,-1.00611540155779,-1.71137423204928,0.922073177905475,0.542213799138501,0.0941245858429269,-0.342375388955145,-0.265148434128433,-0.0495777535967248,-0.820307308126038,0.786980142286924
"CB3","CRB","B","100","14",-0.127701534282922,-0.127913186761535,0.0286265368232579,0.665754353659409,-0.0881760833963456,-0.145822014039378,-0.87364702686649,-0.463831534336294,-0.418415065583067,-0.300038251822916,-0.344705618246423,0.0604324617868581,-1.19906766109153,-0.883657312491072,0.440970821225942,-0.426383456304071,-0.922818893724378,0.454631266642298,-0.53152104969746,-0.162333272224934,0.309185865527733,-1.14836810636941,-1.0462571973466,0.0541000137883119,0.972301948386059,1.10901257616955,1.5939866057905,-0.349015154136461,0.626642624798051,-0.970021900628349,0.602772986199394,1.00781090033417,0.561939308780337,0.953015817363083,0.337174534826831,-0.283299737964113,-0.766168886625056,0.366389876716181,0.167658857589275,-0.636001756714485,-0.373450782698864,0.215494115626022,0.850787488664473,0.352912943885477,-1.16163342911486,-0.523848133368617,-0.710917653912192,-0.214822901443389,0.16572209321372,0.290913439166715,1.13258220507813,-0.0102342204395294,0.413486104015029,-0.616645648968531,-0.429056503607715,1.5910877403964,1.52710710333174,1.43974947367475,1.50747135040596,1.98793474875235,0.469753792122891,1.90134221748291,1.77961433591444,0.781734774854539,-0.986477697995701,-0.696944628670991,-0.371795517350325,-2.33940362216689,-1.93615845113395,-1.07199589265088,-1.75309297023213,-1.59364862383168,-1.94949544988146,-1.35438631167004,-0.556778885048786,-1.99985780703121,-1.83676292473166,-0.92475700443592,-0.814626869083825,-0.633869581443683,-1.01788966081651,0.440899204799431,0.561065731660446,0.842164693432758,0.941858969300087,0.59197156713793,1.22573942601143,-1.51747677081485,-0.789291470133824,-0.111805576454722,0.0310257250940316,0.845487728065823,-0.824396094552824,-0.369472572552312,1.17421583099654,1.036516432021,1.13474041903862,1.59813455329985,1.0831400930979,-0.597926300237573,0.0907723642002702,2.01083237318375,-0.372200892895437,-0.267085935209959,-0.0827920197608334,-0.691152668749941,0.298927761958192,0.829577355939675,2.09489092463059,-0.700596562230316,-0.158789251045869,-1.11678886103075,0.496253653850919,0.0696213135824362,-0.419519484982103,0.979966972305171,0.742084086311332,0.769598431392617,0.764832783056929,1.19957120844519,-0.0594194986375509,0.574835203562618,1.23955849509347,-1.0800794076683,-0.240964868993272,1.50050994433803,-0.401502074044626,-0.947040771837642,-0.422787955319838,-0.741065594701041,-0.353962094201115,0.0021889375904518,-0.877491140787924,-1.92714491607173,0.877954728304458,0.504621394611075,0.348297183489314,-0.194858982477505,-0.13075962703837,-0.155575707442204,-0.931580864808255,0.95528706426825
"CB4","CRB","B","5","40",0.0133116566411315,-0.193096924809851,0.20287998950492,0.736951445582702,0.0743957837832081,0.157269281501263,-1.65986304960725,-0.424831601970305,-0.86066212223553,-0.296789859547405,-0.501902092044399,0.144467660044218,-0.843899972350648,-1.70669212501494,0.42126125824447,-0.827699167151063,-1.49637734165726,0.899422432221704,-1.08725803761756,-0.0997845548942005,0.284262544888964,-1.21836561993496,-1.054673370352,0.0660611779614539,1.00080853059591,1.16873035595617,1.74407823663149,-0.433796601681504,-0.0498150927105749,-1.01184668377688,0.599694891250658,1.06940252141517,0.437268032956292,0.779667576783755,0.132069068967803,-0.139803576134173,-0.772117741525024,0.208898681981952,0.205936841770125,-0.423031465428913,-0.996213909384168,0.783642094568504,0.796724041368585,0.347664165300421,-1.16643928366518,-0.612120806306296,-0.440391194411886,0.289140925842021,0.511884554991629,0.398395276474512,0.455469778624369,-0.211927944454413,0.405647880143717,-0.76145737257304,-0.290768911503365,1.80982649213658,2.06054068379976,1.58038884594399,2.08822841855697,2.25771816125388,1.40582828247552,2.22101253151081,2.10219265581776,1.02922050749383,0.120029699949735,-0.0569871672522462,0.249654811552571,-1.51427380376131,-1.360301329369,0.0161732097384393,-0.261387308882349,-0.744438280545534,-1.55969862905723,-0.748271442957263,-0.697735378359168,-0.488374967816992,-1.08202349786675,-0.79528560657705,-0.240195619632571,-0.449996593020833,-1.03745216580545,0.595716466164091,0.246185077338903,0.704737692229463,0.592788724092165,0.526203039004947,0.920832130442292,-3.05239251559839,-0.854783816556586,-0.399731837325374,0.296542511967334,0.346782440815562,-1.47260891898158,-0.507586502537147,0.825257134979344,1.13966890859556,1.42654071840388,2.00260899436431,1.26335997859369,-0.378866959255975,-0.241712040387823,2.27580616694625,-0.914767167944097,-0.258269771143965,-1.61494396564267,-1.28647572163175,0.105294456672767,0.915932519414917,1.92753483967801,-1.1756799404001,-0.0477334203112596,-1.92052953960121,0.597516941645709,-0.365841360394553,-0.718657438253526,0.821421982393089,0.671465637371803,0.613866879368681,0.836691651635559,0.916154916340031,0.192220315676292,1.12480787898421,1.03801587050808,-1.3903095783524,-0.989989621880762,0.655396577322755,-0.315332461654227,-1.26133711786795,0.548168125630568,-0.848466457697594,-0.466797516655548,0.120793752813888,-1.11442112706234,-0.860196889751936,1.03968953190885,-0.838685068936736,-1.23773277045679,-0.991245327577266,0.0421118872144293,-0.0727682749701035,-0.710157881751148,0.319734489482929
