"Sample","Strain","Population","PoolSize","Age","Ethanolamine","1-Methylhistamine","Isoleucine","Leucine","Lysine","serine","arginine","Taurine","Pipecolate","Hydroxyproline","4-Guanidinobutanoate","N-Acetylornithine","Homoarginine","Dimethylarginine (A/SDMA)","Phosphocreatine","N-Ac-Arginine","Nicotinic Acid","Erythronic/Threonic Acid","N-Ac-Glutamate","1-Aminocyclopropane-1-carboxylic acid","N6,N6,N6-Trimethyl-L-lysine","4-Aminobenzoic Acid","Phenylacetic Acid","4-Hydroxybenzoic Acid","Aminoacetone","Succinylcarnitine","Cytidine diphosphate choline (CDPcholine)","Indole","Indole-3-Carboxylic Acid","Indoleacrylic acid","S-Adenosylhomocysteine","S-Adenosylmethionine","Deoxyguanosine","Inosine","1-Methyladenosine","5'-Methylthioadenosine","Uridine 5'-monophosphate","NAD","NADPH","FAD","Succinoadenosine","Glutamylarginine","Thymine","Oxypurinol","Cytosine","Glucosamine","Arabitol/Xylitol","Niacinamide","Riboflavin","Folic Acid"
"CB5","CRB","B","50","40",-0.678843584710965,-0.81033532739201,0.797105402591067,0.950251438581786,0.849491563543893,-0.504472258910218,2.13444237865459,0.907214931455071,0.820405253320065,-0.947719444371939,-0.628033711864267,-0.37123511938935,-0.550793299091783,0.243006002346684,-0.793585948059719,0.314755335057537,0.210178101960969,0.450698181046104,0.361035117257489,0.673094550869259,0.441726836742366,0.492296857414869,-0.25844760624955,-0.934294313093981,-0.295423501834982,-0.423644340325082,0.743154199135881,-0.876514993033675,0.120369952782369,0.875242766095558,-0.458640831878548,0.759472904812254,-0.573383364972596,0.553742502742301,-1.58373699674979,-0.677171851225848,-0.842023063835629,0.809153474562816,-1.33764238910017,-0.348231852742203,0.635246917134426,0.294416561851765,-0.654604450526198,0.0794282888100959,-0.697298326531457,0.257377783664636,-0.824978747916314,0.822718974023434,1.1412809592349,-0.666251911885896
"CB6","CRB","B","100","40",-0.68448483919163,-0.707155461219074,0.819400129643878,0.990801612717761,0.902248737464976,-0.454474985039878,2.14038994018491,0.916094162179627,0.858383794896839,-0.981445358763335,-0.594716597254158,-0.315833465709753,-0.478218013773269,0.226382095216977,-0.906169898587589,0.0639600717338764,0.170966327011303,0.425434033299233,0.384794295984378,0.664558254125546,0.484544710455027,0.523351868511726,-0.115312637071827,-0.78584467752064,-0.176866162593901,-0.525165044688273,0.689449909008511,-0.793403697641484,-0.0174528834207939,0.872208351415023,-0.482265630153095,0.670095241071558,-0.47745090557468,0.584974860297754,-1.60762400049713,-0.71757314031664,-1.03557688492778,0.682022040170053,-1.72212378399079,-0.56120528445101,0.698136249319708,0.410313088870587,-0.542399687930701,-0.0146927179450858,-0.540099277700596,0.175657207186007,-0.669635048841552,0.881395154963749,1.15345215106372,-0.481824201988078
"CC1","CRB","C","5","14",-0.862507346666423,-1.54639274958892,0.861024959533302,1.15066505616138,1.00073094054038,-0.0562804503910614,2.36747769751009,1.07970944931405,0.99434752849836,-1.27023373677492,-0.540550314261075,0.0639868934042802,-0.0869219329482602,0.723068208217407,-1.04906810878097,-0.215963915918546,0.247270666972971,0.575132378739612,-1.13778783619703,0.605094790016961,0.632098346935904,0.48639639433131,-0.886164591162409,-0.597555343917513,-0.224442118322834,-1.00498024271192,0.629386844416448,-1.55865022779193,0.42042353943669,0.838280781263105,-0.459689623975662,1.30661088631695,-0.66087628427328,0.534717982706455,-1.30485366117596,0.0600763606440982,-1.11811366768309,1.09120093408169,-0.784105403922835,-0.18698321702246,0.388396046157833,0.332210038792967,-0.713670604815055,0.313494919897586,-0.680396013023453,0.2952963226884,-0.96771314814321,0.922885392116839,0.797974002133271,-0.804056821359501
"CC2","CRB","C","50","14",-0.91025104267483,-0.948659230397679,0.797599904820659,1.02397042925241,0.90247670059561,-0.503938262110741,2.10156982487116,0.889321760963244,0.819961743358997,-0.956077862282529,-0.479882053968921,0.481426754628155,-0.221715531160662,0.58277959052078,-1.07265232694699,-0.0883094722160305,0.124742169338097,0.49328973727743,0.342520070394672,0.46070950238932,0.539092598032319,0.396186180507941,-0.462580814654952,-0.757862386060362,-0.39090129880307,-0.902036399159846,0.831273780256725,-1.13634924888336,0.230268437087655,0.73875343225017,-0.517468004879417,1.18319160675366,-0.447077433944743,0.498592105568051,-1.38937864115221,-0.207821744150955,-0.978486560226249,0.802686437536432,-1.27530874177366,-0.506875565282392,0.75575601151248,0.464602372785909,-0.696881338873107,0.0812937688198225,-0.405850729908394,0.0749710151522383,-0.923313713959289,0.665485696588028,0.839192738948556,-0.942035966740119
"CC3","CRB","C","100","14",-0.927719153505637,-0.895519395009151,0.804774082324517,0.966315378097685,0.902350139357098,-0.522756284739184,2.08449750140807,0.859039479326539,0.842174083804069,-0.613890122247012,-0.320352967412679,0.312884123366448,-0.00582649699451121,0.707322004244111,-0.914901488657075,-0.0603895361059061,0.048941816732877,0.481727306725877,0.314271126348016,0.449594018940303,0.601189031811693,0.423357220609978,-0.426798821501471,-0.815765453510606,-0.412781091499625,-1.02185594560188,0.81087755038671,-1.13241896610342,0.240063246030816,0.777204594992789,-0.470978266378959,1.09496305500898,-0.549840571392643,0.517518694546196,-1.1691580475418,-0.264173706933987,-1.05763005776365,0.636280610759265,-1.49475588069044,-0.723107785764022,0.769132452364244,0.440850101323649,-0.588043630661352,-0.0105094356849582,-0.41529152219348,0.0175368449312385,-0.940096712621636,0.629533655056616,0.923782610888201,-0.901619388870898
"CC4","CRB","C","5","40",-0.748106462652001,-1.18865658655491,0.724469001846561,1.00432691834037,0.92117810951191,-0.207238676170907,2.3610405421244,1.08918754994334,0.918209387445747,-1.5111854651075,-0.714179621429591,-0.124667210340426,-0.536936692428524,0.316289177212683,-0.897362983850571,-0.447076466988019,0.230541487631977,0.586804243852287,0.445762439005072,0.656544599043947,0.347709892045588,0.486190741427313,-0.597301118955513,-0.552072610776806,-0.16178994194061,-0.372764536164548,0.393761292935392,-0.941560366826399,0.199898542314598,0.829515944926071,-0.457167992350446,0.935469021374475,-0.65147085381752,0.561718030644846,-1.76372065972039,-0.12791389728486,-1.00114033144851,1.19802239129153,-0.772864039160262,-0.106448487891805,0.107827953096802,0.204164249806665,-0.721506225060794,0.175337787182206,-0.943315882505388,0.314554862366208,-0.895258159947526,0.973763062708478,1.14872282876599,-0.689304787470619
"CC5","CRB","C","50","40",-0.673951855770119,-0.767458585940482,0.748646018462995,0.941478641496089,0.865585793126966,-0.497399663632302,2.13105398272127,0.911653031774144,0.827158499540466,-1.01890600482353,-0.591269684032462,-0.404007338843952,-0.555373953915873,0.18398481302672,-0.974948108030028,0.391823377605321,0.172738903077081,0.619201139218186,0.0138375614727435,0.595214431823007,0.401277392119583,0.484698776825178,-0.116030753963647,-0.95577353969589,-0.276099592220494,-0.477609663857847,0.814645969303332,-0.910471502874802,0.101508369748119,0.850467972736086,-0.42560507978028,0.809670348121745,-0.495202912749885,0.552983364453182,-1.58971037665839,-0.561699025184871,-0.729837463889553,0.783085013630237,-1.24956779460546,-0.359032616841785,0.623609711449263,0.275320597195361,-0.509303256628736,0.106834718773618,-0.872266231676136,0.196252354954123,-0.87194670169343,0.892550190715359,1.16118859954488,-0.572997865605109
"CC6","CRB","C","100","40",-0.651952626791741,-0.666903519376184,0.798034406064075,0.965064877649974,0.891506226983681,-0.513916452251014,2.09745706231907,0.843921607845125,0.833441578252488,-0.982265623970724,-0.578918887831883,-0.371845019280067,-0.566403089853579,0.194220938136358,-0.92333860764264,0.415275410258904,0.216649496226283,0.395409126140944,0.314997004819062,0.649982040762024,0.446835816020916,0.499280318376258,-0.0292956353575917,-0.839332942048553,-0.283647636879077,-0.464731585272238,0.647350742783852,-0.88875226899254,-0.02210876834505,0.873502678000026,-0.494068918298678,0.736764840010959,-0.559488999375887,0.578247540531556,-1.10667837103892,-0.526471282119892,-1.05289712062354,0.646543971923896,-1.77922403119349,-0.500522500797876,0.629092662885659,0.382556057227955,-0.551226119846695,0.00465072407793077,-0.761609470573043,0.195118427156043,-0.742520322682894,0.83376521654758,1.19895782321092,-0.430506793767742
"WA1","ORWT","A","5","14",-0.754847773680767,-1.70481989982518,0.836969323972931,1.13029459693618,1.03295451305474,-0.220617599946945,2.24987734663165,1.00470229938221,0.989853971767897,-0.227075838232476,-0.0752826362801908,-0.269663967800895,0.111791042869072,1.0461637513674,-1.10467638639865,-0.639893257979068,0.272070908589675,0.461177231489456,-0.0804187144047912,0.408056509956135,0.677813845704562,0.278662508546121,-0.934674304366048,-1.13425868309445,0.0673553482218328,-1.04106551384483,0.523056746786181,-1.22968626634103,0.207020213864363,0.864019922258765,-0.677562074053986,1.04256149943483,0.0657295027126983,0.386960591166827,-0.372717573514295,-0.166865335956383,-0.82552983494098,0.963994398799784,-0.899890001153934,-0.361818133870857,0.412444908061867,0.0398327981917408,-0.907548292547691,0.122850272154235,-0.796555279064379,0.0601147670229691,-1.09267911976465,0.660624122943108,0.568518931183999,-0.967325386008768
"WA2","ORWT","A","50","14",-0.733244180305207,-1.17242389113448,0.840872466044917,1.01795228356206,0.909478116509763,-0.464245024096589,1.99823952366836,0.851625820998946,0.842660163474103,0.0131172197247205,-0.14837728511471,-0.464212884489025,-0.0476380442284308,0.667915434795391,-0.988537584831206,0.0132911842818375,0.218082618394733,0.451339034873858,0.273915560624743,0.425989055950203,0.630338524603106,0.284957122767209,-0.678558230494406,-1.45383660581234,-0.0472656620963079,-1.0252185062099,0.798990566857436,-1.05367433664558,0.174406476629277,0.962942142387541,-0.565081861001826,1.03535752813718,0.16340735200142,0.403457753942154,-0.415126591920239,-0.338633860389899,-0.96200952776582,0.604839369074826,-1.33484165620945,-0.505111722354577,0.697955900094595,0.181383384624187,-0.631787161538537,0.0476599695721349,-0.546045592877598,-0.0331381646826161,-0.995772155010251,0.387959654148782,0.704911967717156,-0.998265666251634
"WA3","ORWT","A","100","14",-0.721853405825239,-0.895782536810559,0.793472421593014,0.977858464762336,0.88180655366746,-0.501627188158779,1.98684239881239,0.865808499306059,0.81248578239314,0.0192134556763444,-0.328376714372011,-0.374458348873457,0.0304257227170419,0.613341825150706,-0.914506041472073,-0.41077991390472,0.124341613059459,0.494687930817462,0.243305944220984,0.204956892026708,0.575930935208582,0.383359976824757,-0.422959822904796,-1.04876838483684,0.000945104604265445,-1.29886670665735,0.857061645587966,-0.857393032541345,0.184193764835337,0.915222805417343,-0.513832871670329,0.94633155038932,0.222059231858262,0.492683997642881,-0.342168079285537,-0.429381869408407,-1.03100180613417,0.419286571686432,-1.86536288198606,-0.882859851017652,1.1354907030617,0.296761530634876,-0.745093732974489,-0.119725258868395,-0.306566281194858,-0.0454129026211652,-0.855497385690811,0.640837099410162,0.941363528821968,-1.14780093297789
"WA4","ORWT","A","5","40",-0.862588566567208,-1.32274089666429,0.578378490909626,0.918153759186286,0.934893187353252,-0.144400789254877,2.39570382097649,1.20998042123303,0.947147088480937,-1.15807194173132,-0.547282119144464,-0.174585320854106,-0.488435748369966,0.37800773211999,-0.808263741905355,0.193914573000022,0.226738274669925,0.658477772206612,0.15895501280292,0.81029641881273,0.428199225689215,0.465334787305933,-0.846694628834826,-0.78353138693434,0.0944566502141928,-0.919571575614053,0.452816900231885,-0.990639646163912,0.228537161432209,0.72442562852981,-0.45362526353413,0.925787041703156,-0.545126807118329,0.531005431552533,-1.54944818090097,-0.126817309873504,-0.972770967962501,1.15576138874775,-0.683160841816777,-0.227013515727775,0.0732190752593951,-0.0318124910330058,-0.642529801893467,-0.0165346322230189,-0.700489720073477,0.275490786527603,-0.945582388709747,0.742992500227425,1.2924819428841,-0.85943678915162
"WA5","ORWT","A","50","40",-0.581672686795109,-0.836389946373941,0.675367478834473,0.867325176124285,0.921313249362188,-0.397713528112475,2.12181698752046,0.942036350218308,0.86903425509156,-0.50418382843979,-0.365814622396194,-0.435987667170316,-0.571378155976461,0.185786903404117,-0.967976335777948,0.727071302992482,0.331843689417888,0.700381770274133,-0.55304392411387,0.691217450927108,0.404080100511424,0.47831665488251,-0.293691468560429,-1.23113952070422,-0.0112298816259306,-0.985739015384935,0.739038014256475,-0.82177228576571,0.0840503922456577,0.816368655721917,-0.5121320366997,0.969903447492868,-0.457728610283299,0.464324340460622,-1.75530160342523,-0.441279832177326,-0.788496762273138,0.611090825550034,-1.1257857474172,-0.351841538610482,0.644986138977784,0.180524217346393,-0.334567577935101,0.150849189044859,-0.683845724264033,0.133524604972514,-0.987339831852195,0.71509745835208,1.30333849591695,-0.732635017764061
"WB1","ORWT","B","5","14",-0.619424692738138,-1.47015141080045,0.998485339648226,1.24783213062211,1.12339489633152,-0.0649789086475376,2.23939626187407,1.09530854689526,1.07381713375719,-0.53295083850758,-0.412788630731121,-0.740380709228901,-0.165005989566114,0.713875714362787,-0.876638395836493,-0.799868357462314,0.262107988200393,0.540525269184728,-1.75132988953203,0.473203173074052,0.742172655049661,0.385174791960797,-1.13183692180975,-0.907024599020348,0.239197887514464,-1.23281594965415,0.502966152801931,-0.990939491697245,0.299197949713891,0.982947199322735,-0.620175536037294,1.15278110543194,0.13137626787511,0.517755604344731,-0.296647170455742,-0.0581457268955683,-0.957747535869473,1.02298358645309,-0.876145439504448,-0.24707598986468,0.517118619084628,0.152337233068969,-1.0388951319735,0.0979980264278257,-0.456301166391338,0.0461144633039359,-1.03497129476748,0.63246638448304,0.802483442045158,-0.71077804584054
"WB2","ORWT","B","50","14",-0.737381021524853,-1.04971005041337,0.867064904323167,1.07749015661316,0.957294337030652,-0.438246654995581,1.98557902242169,0.866771283157442,0.867654790729866,-0.0156359447410663,-0.373921116578461,-0.429740582890201,-0.00141646947058138,0.602912217830802,-1.0971630234189,-0.314591340282691,0.207210590807843,0.46774164199568,-0.0768457768990256,0.481872222618065,0.640464170037187,0.371414358853661,-0.711968103526173,-1.28223246086888,-0.0186231885995722,-0.998048313924665,0.758587586141092,-0.965426575800565,0.220690963068061,0.961046958797484,-0.575387094562458,0.998410390387384,0.151013962120496,0.448500076856672,-0.401491094512406,-0.436041321974151,-0.889422562936726,0.660985994826914,-1.3305001470116,-0.461741853789367,0.823048967255347,0.21205918276854,-0.824121927919079,0.0424058996018113,-0.442931184462104,-0.0313784093182825,-0.973495575913367,0.438840666087077,0.80772656751523,-1.03932511551121
"WB3","ORWT","B","100","14",-0.786476308375567,-0.913271652943576,0.901299634384123,1.08871103147454,0.968523499025371,-0.439039804436415,1.97242879098725,0.812727214182011,0.889435630072805,-0.0266979559452869,-0.248832085252271,-0.24939777844867,-0.0296859221859078,0.629671581265481,-1.06992232603925,-0.186749148880076,0.112438687595324,0.462904059194607,0.133158155368596,0.343789636204181,0.67383860444944,0.350104289347026,-0.568874876136623,-1.19873305881168,-0.0303237581173805,-1.25855373426394,0.845221314778371,-0.878952451201111,0.109673027274536,0.982069668303857,-0.593180509427087,0.89874232382521,0.251813989906118,0.489149782335494,-0.286129139952453,-0.493161993744762,-0.936801629885459,0.439630462993566,-1.73733907716351,-0.839596330652352,1.06067156839029,0.282870736068282,-0.797670591000591,-0.115716596087007,-0.336488537382376,-0.0882156274522981,-0.924803242401221,0.524778112788072,0.903539041803353,-1.09257670583101
