"RunOrder","Tube","Cell","Sample","ID","Diet","Population","PoolSize","6-phosphoglucono-D-lactone","D-Ribose 5-phosphate","seduheptulose","glucose","fructose 6 phosphate","fructose 1, 6 phosphate","Oxaloacetate","Citric acid (Citrate)","cis-Aconitic acid","Succinic acid","Fumaric acid","L-Malic acid (L-Malate)","oxalosuccinic acid","Glutamine","Threonine","N-Acetylneuraminate","serine","Malonic acid","Xanthine","Uridine 5'-monophosphate","Hypoxanthine","N-Acetyl-D-tryptophan","Aminoadipate","Deoxycytidine","Allantoin","Pyroglutamic acid (5-oxoproline)","Urocanic acid","3-Methyl-3-Hydroxyglutaric Acid","N-Methyl-L-glutarate","Xanthosine","Thyrotropin releasing hormone","histidine","Deoxythiymidine diphosphate-glucose","N-Acetyl-Aspartate (NAA)","6-Phosphogluconic acid","Phosphoenolpyruvic acid","FAD","N-Acetyl-L-methionine","Uridine diphosphate-N-acetylglucosamine","Cytidine 3'-monophosphate","Glutathione","N-Ac-Glutamate","Inosine 5'-monophosphate","Pantothenic Acid","4-Aminobutanoic acid","Alanine","Uridine 5'-diphosphate","Tryptamine","Glutaric acid","Pimelic acid","N-acetylphenylalanine","10-Hydroxydecanoic acid","Methyl vanillate","Hippuric acid","Itaconic acid","Azelaic Acid","Suberic acid","N-Acetyl-L-leucine","Petroselinic acid","12-Hydroxydodecanoic acid ","Jasmonic acid","Glycerol 1-myristate"
38,"X1","A1","HSD_1_005","T1S","HSD","1","5",-0.110912296949036,0.208591392683317,-0.182670815263556,-0.14894544680845,0.191575093663411,-0.106529817824116,-0.57047489795589,-0.5936524239926,-0.245149822707647,-0.599389988801791,-0.689444477107759,-0.668617243683109,-0.273243182778208,-0.373662267666128,-0.52855000137705,-0.341291740649674,-0.24977361484271,-0.164668629944904,-0.281135330106432,-0.49158201094161,-0.21038810662023,-0.894679776759403,-0.0565985921273979,-0.0586021134396573,-0.411836019961256,-0.504764370146116,-0.318052134272586,-0.0950186251266301,-0.0513142418522659,-0.740474727494328,0.193673626862801,-0.328060853926761,-0.564519088676223,-0.571147912172974,-0.0604797094013176,-0.0601739230586826,-0.731617036331995,-0.423892542211247,-0.585903598768676,-0.524526177406086,-0.563750602643768,-0.364178332106015,-0.412201013409255,-0.711136406440318,-0.375878409294066,-0.237016837338555,-0.483906734848865,-0.60348514489591,-0.134498226017433,-0.539793753659997,-0.644769975954979,-0.3612049472742,-0.261659894987177,-0.2140359943945,-0.441824674862223,-0.349448892733463,-0.199740573659279,-0.440172361899167,-0.280949186185842,-0.376091489899193,0.100037015230109,-0.492823478735461
13,"X2","A2","HSD_1_050","T1M","HSD","1","50",-0.125443560602688,0.127915793507706,0.255335635430373,0.226600053574191,-0.387118108970136,-0.196176430863281,0.112837094081295,0.15880124760401,0.25355502336153,0.0682064618215898,0.0600086526382499,0.146619359397315,0.199435416397878,0.162911575120447,-0.0538587357855942,0.146375457720588,-0.0259115915289927,0.331733223194274,0.187510581101248,0.00441520453611766,0.150639018865498,0.148487557924439,0.12399901680375,0.190323791862711,0.083526529358207,0.159567022997796,0.155020062816861,0.152280354154146,0.0865856120521178,0.224685116845095,-0.0534153897174399,0.137335888113208,0.0716909001264323,0.0407916360773912,0.379592940454463,0.347872684336928,0.200520225972562,0.0564058714166711,0.0498872670571995,-0.0269118844137983,0.0445147999760671,0.106428072870102,0.243720995301301,0.135903738005824,0.0452094997938675,0.0663681124090152,0.00592448478926588,0.0799086837577416,0.130843851626137,-0.0822716963937635,0.0844702259044618,0.345764829019402,0.0932934408511619,0.379880207529841,0.125536254326136,-0.0124759344091041,0.305358237701426,0.451397893999331,0.143385889962735,0.258443294270469,-0.0769475867294505,0.185022472684069
6,"X3","A3","HSD_1_100","T1L","HSD","1","100",0.120399154748719,0.0805310837047211,0.457472385411578,0.457947742803031,0.103591230862389,-0.0151096583778436,0.425049579319372,0.386108643494004,0.485121548650427,0.375135194506974,0.438225033298697,0.415212652096781,0.366867173841099,0.5811420576878,0.433551465964394,0.312527345927621,0.32950612301617,0.370264570241509,0.121731248947987,0.181874289549659,0.483318415001617,0.393174336001845,0.260750570619538,0.286697850677335,0.119284643007888,0.259481335708833,0.371725530743034,0.292530500280714,0.265929656781073,0.423516432291205,-0.310729979524019,0.396173367567258,0.191605635622529,0.244933558899128,0.564972428261893,0.0572351547658139,0.389353089526029,0.373727374341016,0.0977554391717863,0.0894908894091095,0.380924625270257,0.248216959961291,0.381867063511066,0.364960646506383,0.206808921712959,0.413636218419624,-0.0169824390291335,0.133142818853622,0.375837578729444,0.201945264895047,0.368827824104726,0.855531473552124,0.313460714685057,0.643113755214464,0.252299015816073,0.259003175680514,0.680292954455656,0.867760564913731,0.24584686709994,0.496485283956669,-0.0376106592395669,0.39128379815628
7,"X4","B1","HSD_2_005","T2S","HSD","2","5",-0.0745516053667163,0.0984930443834537,-0.239782289113748,-0.336855830850963,0.250110801034442,0.180260629889586,-0.417365479975371,-0.461987625925338,-0.301390971231223,-0.428955236243323,-0.449529623233641,-0.450379117431545,-0.428628052108639,-0.48665032949945,-0.643548029507934,-0.46384820363189,-0.24995991108934,-0.411944227192947,-0.482663175651949,-0.644250686789129,-0.369730951158311,-1.03429698410796,-0.189782635155232,-0.159118943704446,-0.329538917678775,-0.574838389524181,-0.250519370097346,-0.271245612408072,-0.137327544774633,-0.66084116082227,0.191993338326745,-0.272215080865381,-0.447239148992443,-0.423315117857672,-0.666519155268126,-1.10743502013122e-06,-0.606825833222054,-0.513987623551159,-0.530096049879788,-0.33993448933944,-0.33419658807476,-0.321419620658951,-0.477391638944332,-0.678850872041542,-0.321415660138546,-0.338935495898633,-0.473478447817341,-0.637692854488964,-0.31157533842051,-0.564622001028764,-0.74055727717763,-0.385759436006675,-0.827684807968656,-0.200910085839117,-0.705844971105813,-0.41466863642853,-0.367694979918879,-0.329263709076301,-0.379289079574282,-0.416202321376742,-0.00871152495838068,-0.41378342841469
54,"X5","B2","HSD_2_050","T2M","HSD","2","50",0.215432879643729,0.0680641946023695,0.0239798959316486,0.214902052508022,0.00485672833266282,-0.308074656546242,0.0837921460012492,0.155652210866072,0.324957681512068,0.247755496795482,0.0950181589838888,0.122206805865101,0.160312540160576,0.120799172195549,0.0411331078123425,0.301984178173001,-0.0521696035424632,0.0348560499230155,-0.023424563674233,0.170107308165981,0.23904578383451,0.0339590591847396,0.261133377025308,0.312818134497097,0.0402625624953838,0.120550779932534,0.191981511365533,0.0830693717065172,0.242667734944853,0.0207008633090942,-0.10061673548126,0.193184649379633,0.224650210897679,0.156359994821321,0.464051893886438,-0.0214492302998242,0.217904520457086,0.120026135866533,-0.0691923275321855,0.105514509112223,0.293326197672608,0.104094771265688,0.206239605386225,0.149844408271787,0.133798515202981,0.0698450223125313,-0.0841824643114153,0.0863322413910437,0.106059852357401,-0.135351994025834,0.214087314605449,0.316111410532024,0.0148489523666235,0.326770895161523,-0.103305884310283,0.0113909991821943,0.361232882764325,0.647814967920112,0.124728221564584,0.225407217137321,0.0410817872699654,0.207833620453544
47,"X6","B3","HSD_2_100","T2L","HSD","2","100",0.360716426598876,-0.0570711417862508,0.437358633589653,0.405727028431076,0.285248341812904,-0.0916977794326002,0.405035019042704,0.345683574515785,0.487728613154363,0.469986018239597,0.405222517638876,0.538214013911849,0.294610968990725,0.48285893574742,0.456043827984002,0.419609066003267,0.272337051533883,0.136151323675958,0.096792363396994,0.340570573078573,0.483729474014874,0.344715235911977,0.402241274334283,0.35731570850041,0.183203935157122,0.268070989974036,0.340665725071086,0.253298513782092,0.406254594203745,0.288306919627483,-0.283046351761294,0.410411516928116,0.231050627122409,0.30859701726176,0.626875385565774,-0.0533941794493646,0.366263043851457,0.165632436238685,0.146082389485332,0.0993210617510831,0.456612162802783,0.251308954699954,0.302921001936808,0.376345691112122,0.302387935876988,0.361708694391379,-0.0173417225707739,0.150600048907011,0.310617562647066,0.100425851761718,0.474898522469946,0.855144431494689,0.0762748431896521,0.670680184120117,0.025551504922408,0.222091885635047,0.639659796928576,0.914367392773008,0.246853946679584,0.398784874294179,0.102916061448223,0.371631865472888
22,"X7","C1","HSD_3_005","T3S","HSD","3","5",0.0563391591079894,0.0449717041513793,-0.363049893598008,-0.365827269770786,0.369866351515237,0.30419280437259,-0.496771823610612,-0.446056239978044,-0.363164143590428,-0.521424843115784,-0.558006991588788,-0.504466460154218,-0.322616749334356,-0.358420263310892,-0.510669389900273,-0.427421078195223,-0.307082755966583,-0.416502955401512,-0.652412622155007,-0.252636934195783,-0.396613327522836,-1.03071599152418,-0.138594845145578,-0.12843762025477,-0.154635988812502,-0.529005868893131,-0.255544252148037,-0.282956673881772,-0.132466495799181,-0.607693302209178,0.120312825836868,-0.258411092480519,-0.278241977603688,-0.436304250080228,-0.658634259065654,0.00650496838839043,-0.612238442522896,-0.359261217572748,-0.430980764891137,-0.138835375231946,-0.390917426218433,-0.372141523568636,-0.414764379615753,-0.499943824355387,-0.348723548056642,-0.423889766718448,-0.249235105902506,-0.490463888802662,-0.287982711842878,-0.58873649467865,-0.729670017879334,-0.776100295632414,-0.586528126385229,-0.420001304595009,-0.656705085879976,-0.394296496237207,-0.507310846711862,-0.568596219941893,-0.363302183361409,-0.469475560742245,0.122012012056355,-0.408342258249671
49,"X8","C2","HSD_3_050","T3M","HSD","3","50",0.233264497669981,0.0282091935705138,0.338381864474126,0.275712853185787,0.0867546319161683,0.0740895918630295,0.256263762500088,0.173270701674378,0.300954200232352,0.234513102801177,0.130055071733041,0.0964712450677077,0.132862404357456,0.242376374314548,0.000327080360685628,0.349904017363725,-0.00909819165821713,0.264505413383481,-0.0977299955216635,0.502792766036624,0.309305780836102,0.032370322248517,0.292376550306385,0.34398495995519,0.0280373496874002,-0.0647901210626127,0.137706583707603,0.118604342135337,0.301355868664464,0.0401255711404325,-0.0401499007584105,0.135006359385855,-0.0195391946247359,0.242057684242643,0.0696609385902334,0.146009961150155,0.314735310237871,0.0923145830734544,-0.0166733490297641,0.425972481641689,0.270011495841584,0.0365351697358811,0.224314426381585,0.258514278119408,0.269636299189747,0.144552380217799,0.261043857801974,0.0296725269796649,0.192706071652552,-0.0731683311334193,0.124224108924728,0.714633402647435,0.0610728040933619,0.476569659021112,0.0996945415569606,0.0880548078018926,0.366656849836432,0.490266415875431,0.12558969341834,0.322329896062466,-0.0880191574662361,0.26568365274285
51,"X9","C3","HSD_3_100","T3L","HSD","3","100",0.390400291537761,-0.00237560507896628,0.454170676491073,0.464599599165083,0.333569769355732,0.0877130713352905,0.294525440330805,0.308020766800502,0.449013827925764,0.485837478165434,0.363806199888903,0.361557606299119,0.244083232411926,0.527882123118109,0.411568804412673,0.516015724920108,0.225145968402405,0.282367027870287,0.0060362725965204,0.526627384406219,0.563036957671172,0.403940434750996,0.431993911379569,0.400457654051473,0.281146294332979,0.0871649126419722,0.346900690745471,0.268458986163846,0.435356976018078,0.354041716326775,-0.242522692854844,0.380447119011507,0.0701974230030711,0.402628376204839,0.483830734227365,0.027501300258006,0.415030931525941,0.151059666535945,0.184222212119195,0.26103088268826,0.381404710908297,0.207418270314088,0.311124451794036,0.423183218518346,0.334504231636275,0.390619814875787,0.153779589727865,0.102771322171092,0.344335899528502,0.12477713648465,0.388256003238229,0.663470227339883,0.209292245495628,0.645828001590321,0.0798328261944086,0.224627647864431,0.511390811116279,0.609351604518309,0.197328964606251,0.319192531286192,-0.113511457706835,0.334532923366869
21,"X10","D1","HSD_4_005","T4S","HSD","4","5",-0.127493663907281,0.0326820726628796,-0.356037978726403,-0.262975587512371,0.218486936344023,-0.0924679775459829,-0.463273591694285,-0.489720788505682,-0.34613272193266,-0.557685597949424,-0.652923574155073,-0.653330052526924,-0.362939676837565,-0.17004296897619,-0.532441917643067,-0.48553376578114,-0.292354825244276,-0.198222054779173,-0.619009068865084,-0.57637017950047,-0.369760448905561,-0.408611786121247,-0.224496452588162,-0.315183241415359,-0.285009611285362,-0.398996073926858,-0.3580014141105,-0.161928964772678,-0.214610339114761,-0.607933449456395,0.215418981859879,-0.386948219932801,-0.448697921240594,-0.47518120519563,-0.87795078100141,-0.423808609898543,-0.918341355226814,-0.160114998421141,-0.503016167924929,-0.518117085460386,-0.447548732397793,-0.434758722484621,-0.626478976181107,-0.58258474420537,-0.407126853156913,-0.446260458736425,-0.309119476146946,-0.458085249303907,-0.217260733389707,-0.457609362894896,-0.69482660954268,-0.583282416440136,-0.423643954675718,-0.154416186232204,-0.441182272354193,-0.374351898586539,-0.314697652030233,-0.363978322726097,-0.437911365667038,-0.539178808881677,0.0189248320420123,-0.585517204017686
