"RunOrder","Tube","Cell","Sample","ID","Diet","Population","PoolSize","Isocitric acid (Isocitrate)","Leucine","Lysine","Phenylalanine","Tryptophan","Asparagine","Aspartic acid","Ornithine","Acetyl coA","Coenzyme A","Adenosine triphosphate","Adenosine 5'-diphosphate","Adenosine 5'-monophosphate","FADH","NADP","NADPH","NADH","NAD"
20,"X22","H1","HSD_8_005","T8S","HSD","8","5",-0.630090662901453,-0.636495857658746,-0.527890367019446,-0.699017511763055,-0.629746114143356,-0.613737046906504,-0.792838837534921,-0.726677128912507,-0.413536266151936,-0.676610071562032,-0.435280657283927,-0.457467147327267,-0.480486578069537,-0.297701700140185,-0.401529101967824,-0.529246457697783,-0.693262875471951,-0.529469396374742
41,"X23","H2","HSD_8_050","T8M","HSD","8","50",0.127748982350121,0.0832344890433392,0.170254518696416,0.144788976503265,0.144769220848886,0.226520458396804,0.304078803108883,-0.0851854069093898,0.0908526249306694,0.0886298013181022,0.14482657715453,0.282983859794018,0.223284347634656,0.253723249769411,0.139778329002485,0.224357361824054,0.437772672984047,0.276516605267313
39,"X24","H3","HSD_8_100","T8L","HSD","8","100",0.332166530610682,0.331519480067443,0.483370777100489,0.412729460938392,0.449358325729277,0.48489043230864,0.464045673414603,0.338131936803098,0.33416516766422,0.416075452267146,0.192913645897988,0.472391202819568,0.411401037223708,0.264319675202235,0.224146275368104,0.338137801451622,0.726773529609761,0.516628694452699
3,"X25","A4","STD_1_005","C1S","STD","1","5",-0.535427535020755,-0.523631709789584,-0.498891950841183,-0.596258504275976,-0.506485896109303,-0.606468453121197,-0.687503075635627,-0.59919774491088,-0.942707806139384,-0.0674505451223908,-0.568845164069737,-0.761561319022984,-0.762410447383363,-0.850392327186328,-0.555959913589757,-0.962053297536043,-1.32018918148286,-0.878124578053744
16,"X26","A5","STD_1_050","C1M","STD","1","50",0.33237072303623,0.330014890501015,0.206191663415278,0.299068676713454,0.369922916937873,0.293811650296468,0.092597122102922,0.306932676558609,0.288791837515807,0.345162888008039,0.354416444503489,0.222266333865073,0.218443417753156,0.405060733938595,0.38586051567032,0.114053861667861,-0.202667080667579,0.25469545286898
30,"X27","A6","STD_1_100","C1L","STD","1","100",0.519027531683485,0.527509027972485,0.458803692496884,0.53455022878356,0.540852145778455,0.547793781081535,0.324477992740036,0.603112380127445,0.66097219710173,0.334283218658152,0.426806082131288,0.462475388943204,0.402075879496731,0.456900520483224,0.474502217201837,0.243438225832153,0.395057865111359,0.493198717258715
43,"X28","B4","STD_2_005","C2S","STD","2","5",-0.416378470756944,-0.406556084779287,-0.473100561153995,-0.514146318426228,-0.400529398657255,-0.541790065826214,-0.562302243006718,-0.329649057861901,-0.431849627840622,0.0460364548052214,-0.330662186499187,-0.487522191741417,-0.479560975961948,-0.388675191893498,-0.318754707797482,-0.161558972572703,-1.31945272895079,-0.538491721917103
8,"X29","B5","STD_2_050","C2M","STD","2","50",0.272356849559835,0.316110278473229,0.215064739112867,0.326500246039783,0.323448041331249,0.285242877018078,0.193599460020044,0.395624773278692,0.232651178977219,0.300448467183648,0.202116830966919,0.188365932216992,0.153498684427361,0.478675307197347,0.185302170348227,0.268689752317358,-0.00178617936037728,0.101398792528955
1,"X30","B6","STD_2_100","C2L","STD","2","100",0.444448983911174,0.464090802544476,0.352822533161664,0.433398427742951,0.414262880320354,0.416250588216348,0.47577291337063,0.552193705045532,0.1731852445069,-0.256184168318271,0.0578200673998288,0.0865891562180954,0.149758340158062,-0.424727784075498,0.0958105936683635,-0.0490036452523888,0.12384944384767,0.144029565865936
11,"X31","C4","STD_3_005","C3S","STD","3","5",-0.464844841710567,-0.482663574927885,-0.487696244117036,-0.666530847933367,-0.564224809943998,-0.561632792769813,-0.637497791241386,-0.479192583772312,-0.691320746294046,0.0575057861474546,-0.340387921632685,-0.59748370346271,-0.5267715946817,-0.237120607293174,-0.389950750862548,-0.401979904561644,-1.11389361173616,-0.630841738953351
