"RunOrder","Tube","Cell","Sample","ID","Diet","Population","PoolSize","6-phosphoglucono-D-lactone","D-Ribose 5-phosphate","seduheptulose","glucose","fructose 6 phosphate","fructose 1, 6 phosphate","Oxaloacetate","Citric acid (Citrate)","cis-Aconitic acid","Succinic acid","Fumaric acid","L-Malic acid (L-Malate)","oxalosuccinic acid","Glutamine","Threonine","N-Acetylneuraminate","serine","Malonic acid","Xanthine","Uridine 5'-monophosphate","Hypoxanthine","N-Acetyl-D-tryptophan","Aminoadipate","Deoxycytidine","Allantoin","Pyroglutamic acid (5-oxoproline)","Urocanic acid","3-Methyl-3-Hydroxyglutaric Acid","N-Methyl-L-glutarate","Xanthosine","Thyrotropin releasing hormone","histidine","Deoxythiymidine diphosphate-glucose","N-Acetyl-Aspartate (NAA)","6-Phosphogluconic acid","Phosphoenolpyruvic acid","FAD","N-Acetyl-L-methionine","Uridine diphosphate-N-acetylglucosamine","Cytidine 3'-monophosphate","Glutathione","N-Ac-Glutamate","Inosine 5'-monophosphate","Pantothenic Acid","4-Aminobutanoic acid","Alanine","Uridine 5'-diphosphate","Tryptamine","Glutaric acid","Pimelic acid","N-acetylphenylalanine","10-Hydroxydecanoic acid","Methyl vanillate","Hippuric acid","Itaconic acid","Azelaic Acid","Suberic acid","N-Acetyl-L-leucine","Petroselinic acid","12-Hydroxydodecanoic acid ","Jasmonic acid","Glycerol 1-myristate"
14,"X14","E2","HSD_5_050","T5M","HSD","5","50",-0.27516943964625,0.294654706226777,-0.247681842156679,1.55727025033682,0.868904991357915,-0.522140056517807,-0.789137940868902,1.66726556433855,0.662409302206888,0.259181890946793,0.105900044943334,0.711393819881521,-0.836282696371075,0.971255782405697,-0.265778278170457,-0.451613518975696,-0.716764839098433,-1.1316841758059,-0.101474413228111,0.484431272714167,-0.0557828401485505,-0.872272285847718,-0.642732719205791,-0.849402191199055,-0.564615484374419,0.332882603230519,-0.363550475812675,0.658077066541241,-0.631694746927775,-0.696412744328086,-0.633904967192617,1.22855358892428,-0.863316206858888,0.756096524448083,-1.18120665149152,-0.776600469523422,1.16518210449782,-0.357523002798731,1.56898774130576,0.0841568089217812,0.323802056630544,-0.251335577504658,1.04486443650836,0.943167595204167,-0.719256258166522,-0.667848943127243,-0.531452528726107,-0.70334577182201,-0.0323170759987379,-0.235957339765906,-0.998466115191928,1.19660799386886,-0.432374375356163,-0.670927758721104,0.387848565348476,0.784150309276253,0.844645680978259,-0.222820642874718,2.02596765801125,0.20304591048739,-1.81116058557476,-0.0266993101630959
44,"X15","E3","HSD_5_100","T5L","HSD","5","100",-0.325909841399316,0.0594178841241568,-0.25264615076642,1.61171618665367,1.13387965972776,-0.373024858114196,-0.825451010259812,1.61498568536323,0.649777118493607,0.17001562823389,0.175057418551571,0.732468326682867,-0.890026600412037,1.21361194184519,0.0132227016108972,-0.470119981846506,-0.539608101330749,-1.21299638683083,-0.205688817154939,0.683857741125173,0.129047009388453,-0.865176986424624,-0.549565454624614,-0.947523424819794,-0.657508988581152,0.409381056104071,-0.287474892692852,0.584251106626088,-0.560469678268853,-0.905414314401538,-0.978033007311763,1.32152604926921,-0.979657233857236,0.842840584920851,-1.08065896558907,-0.885753770458538,1.14681671325614,-0.610867292618961,1.49866936560564,0.169716409397052,0.332914889437808,-0.265642581455981,0.977956662228473,0.970334615502011,-0.722848335687863,-0.499269362829601,-0.601447308572604,-0.872198880268265,0.0113480323074322,-0.24500785758445,-0.903852163196125,1.30777516058274,-0.362963015325546,-0.672426487040111,0.441734830799988,0.79154882451617,0.877185479017418,-0.318302718775691,2.038610530668,0.144825033624239,-2.21999126517466,0.033033088010904
36,"X16","F1","HSD_6_005","T6S","HSD","6","5",0.151825077284438,1.09202539174622,-0.389140668980716,1.54930509371007,1.86949725108298,0.494081477215395,-0.890262318346293,1.55351412044551,0.520681360080939,0.0329979837412635,-0.14316274005784,0.518914830665084,-0.801031827861697,1.0224087110495,-0.264366057433235,-0.634563043816518,-0.432783170238569,-1.11005211308951,-0.154840476150343,0.394126750932859,-0.224199295893302,-1.4815709370686,-0.408932790351595,-0.765091896875308,-0.425799523064969,0.251320490603574,-0.280398157984361,0.88334848822874,-0.422929091634634,-1.09967864925645,0.233634940693878,1.30310095982051,-1.00383256280516,0.647090578240375,-0.892252310722249,-0.089531973864875,0.745866582063308,-0.789790565139936,1.47402073566725,0.153994705555059,-0.29419836806931,-0.215252430302876,0.928505861855453,0.588924723438557,-0.733069627643911,-0.537102144805153,-0.593508249816424,-0.963032148646942,0.140413240306405,-0.221069386878063,-1.42318095094476,1.01894705155795,-0.382905256006672,-1.07968717574086,0.308695538786705,0.875847210431062,0.518987108838505,-1.12069783835603,2.12263491476978,0.143026231416918,-1.04373206914871,-0.226091593232416
34,"X17","F2","HSD_6_050","T6M","HSD","6","50",-0.172855009215739,0.403334646751265,-0.250134698396542,1.52594995454241,0.884326145717426,-0.628514866025015,-0.779494996391432,1.66602448193033,0.664817935178047,0.352232279372591,0.0757148116605082,0.721496292451063,-0.810014514951778,0.934906622224995,-0.419204585886049,-0.428812857505655,-0.855380502423428,-1.17710209540787,-0.163789142530094,0.507879492294723,-0.134279282711535,-0.953644805958914,-0.617397414112925,-0.860449229350957,-0.351753391790601,0.345846983882302,-0.343915307607407,0.600796945360898,-0.628347182463179,-0.743807958338643,-0.340502095633752,1.21795078071075,-0.899932224320958,0.790618619645529,-1.12193006739185,-0.691244407167213,1.12650971433629,-0.650247808339522,1.59119673198672,0.150492102469331,0.28842886198972,-0.257587606561803,1.07459617458583,0.932323690098092,-0.782580879895235,-0.750449461171718,-0.594361500124443,-0.767308022040426,-0.0956446930221935,-0.210603821839145,-0.947769050949287,1.23095218865304,-0.504174923086456,-0.531464928637994,0.277401196011023,0.764053114567488,0.822149071634033,-0.249809671268431,2.05146358856327,0.269528270612674,-1.5654938351573,0.00901214044515886
15,"X18","F3","HSD_6_100","T6L","HSD","6","100",-0.168781764601445,0.0749575703366734,-0.24243929209839,1.57552532584794,1.14670107182915,-0.470069833118608,-0.751387597016541,1.64359692039818,0.70277027394128,0.270705189489006,0.165141672744689,0.734792024132508,-0.881417382746187,1.15972190214175,-0.0831564468410466,-0.365683661811889,-0.525627519750389,-1.18662255642023,-0.264891847423079,0.689287133447146,-0.00488833169081904,-0.90814020761652,-0.665303968172561,-0.982470503190245,-0.641418119284742,0.311711531631801,-0.263877541806412,0.614654166605758,-0.667275793402707,-0.842688235476614,-0.834061475821169,1.34158003364375,-0.824603737573095,0.757074379502448,-1.08051295594821,-0.839026632912248,1.16356388510447,-0.547856665376027,1.48617484315949,0.115194101141928,0.289012730243644,-0.259096912560322,0.970771207203171,0.965292634044093,-0.551748987415382,-0.545485951485261,-0.76703767794074,-0.90656394487498,-0.00685172358209485,-0.30698374966451,-0.891249021796101,1.29802367536921,-0.456512030182695,-0.590216977247984,0.26508249973022,0.735326199404092,0.800116020671804,-0.34014639150407,2.0126371752461,0.177259996110778,-1.79485367752247,-0.007725047245283
33,"X19","G1","HSD_7_005","T7S","HSD","7","5",-0.0327940587769415,0.776652229049514,-0.373718768658331,1.45557453510545,1.69805042574296,0.40653406043868,-1.05586344571176,1.50610203706067,0.591794186774105,0.0632131216032956,-0.262815754376181,0.473207438664724,-0.926096808753272,1.01301301721888,-0.199558828874848,-0.556740826154337,-0.383402830361834,-1.30075649191157,-0.0206109171664712,0.32899601324379,-0.218133457982927,-1.34335315242077,-0.392443997139302,-0.683223217607902,-0.490617069252993,0.173963795626157,-0.318744876677963,0.791164923389087,-0.396327309805775,-0.850303386813557,0.224097080212858,1.28959182792466,-0.608350006388073,0.602341461656115,-0.970755716000733,-0.395828722117364,0.868506046522198,-0.0924693772051954,1.49820406684803,0.332828093832604,-0.229934777840837,-0.235311084997034,1.03728466864081,0.774755463078809,-0.66150093189653,-0.471355347994111,-0.386494272382165,-0.697722809966826,0.118657568663878,-0.327710996161314,-1.26555151659902,0.61295691052039,-1.03963661759308,-0.959642310592125,0.227161418921642,0.811593703399344,0.351076497418635,-0.934024725080842,2.12375863917693,0.109989858815603,-1.08701821236093,-0.0922564659269174
32,"X20","G2","HSD_7_050","T7M","HSD","7","50",-0.315654385024423,0.294217229060501,-0.326793382076096,1.5197508470451,0.862677192741111,-0.480452739493655,-0.762533675423638,1.63511307136815,0.603003801557684,0.330314457165815,0.0971804961116547,0.738781780349338,-0.808215593802938,0.971667788709254,-0.224575667118192,-0.352605516726607,-0.678534130101765,-1.18608440012059,-0.0396005705424907,0.408431120051778,-0.180313322292278,-0.882471301721399,-0.599942947475443,-0.780172461053925,-0.769679261197095,0.349170453385486,-0.278020453695363,0.617475779764987,-0.615993199085721,-0.734532238155849,-0.711958172431905,1.3040243955624,-0.902673264237754,0.763381844784379,-1.20614523694374,-0.801472211747527,1.20778673830514,-0.605836099889107,1.61543369483096,0.0907791844143295,0.277254543805915,-0.256988887455178,1.16111445709436,1.01585901879377,-0.582277780551922,-0.616198785706655,-0.570836047921888,-0.773907947308995,-0.0710106522824283,-0.112944486720667,-0.94026793853123,1.37310455527925,-0.565067704763083,-0.812112481785496,0.376065373901565,0.743976068588293,0.773364653337246,-0.284476373929127,2.10709985505981,0.295031806669124,-1.72070241343472,0.0189915230114526
9,"X21","G3","HSD_7_100","T7L","HSD","7","100",-0.297075654714207,0.0949062762607067,-0.384510669110562,1.4763783373999,1.14138657105541,-0.365472971746421,-0.733534796343623,1.63325649263674,0.624442841648595,0.25227637579296,0.159261052185089,0.720435724576558,-0.883959934898201,1.11702696872171,-0.0112991519962318,-0.394095843837775,-0.570566670670654,-1.34436576125357,-0.168094601896541,0.625155383222229,-0.126632305213567,-0.6531918590046,-0.688154166766467,-0.940971273603213,-0.66788540963074,0.154356344724045,-0.240119793287359,0.575751858371263,-0.686928394868128,-0.706553409642019,-1.05925203654752,1.37048092254866,-0.950759637918123,0.777170576436573,-0.90870945866265,-0.795969474842179,1.2064014963938,-0.674269396187891,1.55909244239108,0.166950845380396,0.304434636084946,-0.266890711173163,1.07399401831509,1.05404041448482,-0.528475550246283,-0.422084778422681,-0.587696302737618,-0.781495244086228,-0.053214908111868,-0.124975643850482,-0.924878016939488,1.33895113388658,-0.747288689555027,-0.774493411708887,0.204851204066813,0.719509054319138,0.731351088843784,-0.35561432080678,2.11290858819553,0.259887901967149,-1.73869366674834,0.103515367119515
20,"X22","H1","HSD_8_005","T8S","HSD","8","5",-0.12242289759797,0.879960374539837,-0.388708925687641,1.5922779005329,1.63450523661359,0.329776380214261,-0.984157491728411,1.50700949161724,0.569195544001942,-0.139708913069042,-0.322070490054658,0.334251808511112,-0.871189986513114,1.0946196479886,-0.234618717271204,-0.696440166937601,-0.378475113051768,-1.04684650631813,-0.000532569686768625,0.242899605315264,-0.102951547037348,-1.15272298438773,-0.396551875356489,-0.647007505424469,-0.537348796766524,0.364016421400626,-0.142824506442676,0.888348542366196,-0.396280770903211,-1.06582157892781,0.0540345454408797,1.44235585280851,-0.883590434190867,0.491747255120298,-1.11941219499362,-0.307062332232121,0.805739764054524,-0.504870889754319,1.47103644895467,0.224729485532094,-0.0734489006418855,-0.147895942106931,1.04749726848947,0.692502273014579,-0.634619857076599,-0.474922840682427,-0.236864702424955,-0.809321180282425,0.15254974613937,-0.262580061061145,-1.48082218103766,0.407735516711162,-0.648159437348461,-0.991317066314216,0.283115674241841,0.867967361647409,0.651855504088617,-0.912862348781593,2.17615650234789,0.0233979765680763,-1.01699987905083,-0.0978505371183553
41,"X23","H2","HSD_8_050","T8M","HSD","8","50",-0.295924006411871,0.316510424367695,-0.263832443787672,1.57096375890077,0.832316313281471,-0.467740127129197,-0.824372582771942,1.56393237210673,0.602689383425752,0.090700409264703,0.15158346680581,0.632293840419819,-0.778264617585455,0.999371671685578,-0.276595898718416,-0.413125770348246,-0.736878044699771,-1.06708218433189,-0.0860840739509738,0.283309509514186,-0.0705337544580216,-0.932930336316575,-0.526275579672478,-0.785789426332472,-0.600589745205963,0.288880482892522,-0.277439286417949,0.659527299154541,-0.526171880519759,-0.692075331823351,-0.650107563073514,1.26317078425567,-0.957650037681236,0.674986348578162,-1.37426882470824,-0.509468352695766,1.15101131921563,-0.535423763595751,1.55332847571502,0.0109878045852483,0.400181446999563,-0.251189401054631,1.14556817070166,0.914956980144614,-0.726674524121155,-0.526783750285854,-0.498440239828094,-0.760019603032201,1.5871643476828e-05,-0.317977113894963,-0.950843925561119,1.40799635664665,-0.420621204079463,-0.694097856442953,0.402021577386384,0.752960609637208,0.822230677531821,-0.38229355440617,2.10971117375097,0.372080866260764,-1.80912494072322,0.0134023507939052
39,"X24","H3","HSD_8_100","T8L","HSD","8","100",-0.370578641385122,0.102508095375419,-0.227839277003708,1.67683036958509,1.06198871376376,-0.34428573647568,-0.82832702117423,1.57302147503051,0.659229917051492,0.239298493031078,0.197498066582033,0.815920408970352,-0.800600202496682,1.14371850099127,0.0934360951216595,-0.54623547843651,-0.58253633207436,-1.19129886183892,-0.105747399732008,0.374687891747266,0.116814748039339,-0.322970390512759,-0.703321163891313,-1.11559058388618,-0.739190233192859,0.31838889108133,-0.334570443730248,0.632231723379579,-0.702914862205335,-0.722461826926118,-0.974520588974313,1.31380065486532,-1.11578684627602,0.677843728543854,-1.11151433771418,-0.871940980441849,1.1041607375092,-0.621923895227894,1.46602245962616,0.059256384299835,0.242522703964892,-0.293624763170149,1.10010553056318,0.944484302231412,-0.615786932257426,-0.480238332545607,-0.746840600733195,-0.8276296003022,0.0439872363900466,-0.0394791854210528,-0.745589996912626,1.240340801513,-0.422641639462104,-0.641438114011535,0.286593212938691,0.821536799349975,0.892443201554522,-0.363309681882493,1.97480211222249,0.217806873345256,-1.90538779454937,0.0248416161760447
3,"X25","A4","STD_1_005","C1S","STD","1","5",-0.225065850463853,0.874449814464341,-0.885600432251469,1.54024189379392,1.50069773758881,0.00434403018299001,-1.06149990176665,1.5736355911833,0.209854933456981,-0.0936811538539377,-0.0222124073304304,0.608720847178007,-0.75176557240793,1.07154799886987,-0.0685897523260683,-0.607322656247503,-0.21029663212569,-1.08667020028207,0.239511567169563,0.307562549262116,-0.198536812610774,-0.836984388595585,-0.694765528269217,-0.912589103170039,-0.308181832480424,0.448111597134434,-0.283276443254271,0.97266294612948,-0.694567627219849,-0.794236711711922,0.198114150178395,1.27186441912099,-0.45161528726135,0.583721062671325,-1.59758519279582,-0.657340696704555,0.771526516860372,-0.602178637269445,1.94749964457568,0.157974704789905,-0.127354791545485,-0.0253779343887599,0.851289318820177,0.775400999564385,-0.502400978744872,-0.584352169562403,-0.259317913865489,-0.440878408604757,0.124790406294634,0.318895344907754,-1.22031227531427,0.25396665192301,-0.45893195115205,-1.20119155945134,0.492761053391559,0.964974003854609,0.440010773903839,-1.53583774507487,2.18560383517698,-0.169835817395447,-0.942225696247128,-0.17715433070168
