"Sample","Strain","Population","PoolSize","Age","Histamine","Glycine","beta-Alanine","Alanine","Serine","Threonine","Hydroxyproline","n-Glycylproline","N6-Acetyl-Lysine","Kynurenine","Argininosuccinate","2-Oxobutyrate","2-Hydroxyisobutyrate/2-Hydroxybutyrate","2-Hydroxyisovaleric Acid","2-oxo-Isocaproic Acid","N-Ac-Alanine","n-isoButyrylglycine","2-Hydroxyphenylacetate","n-isoValerylglycine","3-Methyl-3-Hydroxyglutaric Acid","Asparagine","Aspartic acid","Citrulline","gamma-Aminobutyrate","Glutamic acid","Glutamine","histidine","L-threonic Acid","N-acetylaspartate","Ornithine","Phenylalanine","Proline","Tryptophan","Tyrosine","Valine","Salicylic acid","Aspartylglycosamine","lactate","Xanthurenic Acid","N-Acetylneuraminate","N-(1-Deoxy-1-fructosyl)histidine","Biopterin","Neopterin","Pyruvate","Acetylphosphate","Phenylpyruvic acid","trans-Aconitate","6-Phosphogluconic Acid","2-Hydroxyglutaric acid (2-Hydroxyglutarate)","2-Oxoglutaric acid (Ketoglutaric acid)","Citric acid (Citrate)","Isocitric acid (Isocitrat)","L-Malic acid (L-Malate)","Azelaic Acid","Decanoic acid","Dodecanoic acid","Myristic acid","Myristoleic acid","Palmitic acid","Palmitoleic acid","Stearic acid","Oleic acid","Linoleic acid","alpha-Linolenic acid","Arachidic acid","Eicosenoic acid","Eicosadienoic acid","Eicosatrienoic acid","Arachidonic acid","Docsanoic acid (Behenic acid)","Erucic acid","Docosadienoic acid","Docsatetraenoic acid (Adrenic acid)","Docosapentaenoic acid","Docosahexaenoic acid","Tetracosanoic acid (Lignoceric acid)","Nervonic acid","Gluconolactone","5-Dehydro-D-gluconate","glucose","D-Ribose","D-Ribose 5-phosphate","D-Ribulose 5-phosphate","Sedoheptulose 7-phosphate","galactose 1 phosphate","glucose 1 phosphate","glucose 6 phosphate","Phosphoenolpyruvic acid","Indole-3-Propionate","IndolePyruvate","o-Phosphoethanolamine","CDP-Ethanolamine","glyceraldehyde 3 Phosphate","Glyceric acid (Glycerate)","Glycerol 3-phosphate","Glycerylphosphorylethanolamine","LysoPC(15:0)","LysoPE(0:0/16:0)","LysoPE(0:0/20:1)","LysoPE(0:0/22:6)","Methionine","PE(18:1/0:0)","5-Methylcytidine","Adenosine","cAMP","5'-Phosphoribosyl-N-formylglycinamide","Adenine","Adenosine 5'-diphosphate","Adenosine 5'-monophosphate","Adenosine diphosphate ribose","Adenylosuccinate","CMP-N-acetylneuraminic acid","Cytidine","Cytidine monophosphate","D-Erythrose 4-phosphate","D-Gluconic acid","Guanidylic acid (guanosine monophosphate)","Guanosine","Hypoxanthine","Inosine 5'-monophosphate","Uracil","Urate","Uridine","Uridine 5'-diphosphate","Uridine diphosphate glucose (UDP-glucose)","Uridine diphosphate-N-acetylglucosamine","Malondialdehyde","Carnosine","Phenylacetylglutamine","N-Acetyl-Aspartyl-Glutamate (NAAG)","5,6-Dihydrouracil","5,6-Dihydrothymine","4-Pyridoxic Acid","Xanthosine","Xanthine","Ascorbic Acid (Vit. C)","Reduced Glutathione","Oxidized glutathione","Xylonate","2/3-Phosphoglyceric Acid","Allantoin","Pantothenate"
"CB5","CRB","B","50","40",0.271512819833601,0.135240121757256,0.258766358894815,0.249822001395632,0.151828559415006,0.0983323679388137,-0.0469087053230819,0.218000816889587,0.19159862897869,0.317755734751572,0.342004730960004,0.00253709628876475,0.248886302902941,-0.114023397250396,0.12873592727293,0.185512159299631,0.288725712747114,0.338835741849076,0.495972994515774,0.270159302052035,0.193905366457842,0.319093944130604,-0.0326537751298934,0.106250154949612,0.0979327134529093,0.255499850937327,0.247750247011063,0.226206078442821,0.210366951725447,0.0143141429237188,0.205832169091463,0.110261192254427,0.242240240361831,0.807483525109712,0.172643981003082,0.307529761842636,-0.0184431692725742,0.244287030003137,0.295029576207953,-0.11134631201694,0.0998801244397871,0.407805993894437,0.220709356288323,-0.0897766692456567,0.315151065863406,0.748410395730076,0.646702234008209,0.786729078932576,0.260522807038619,-0.0220617150132956,0.558045499411232,0.463612922659783,0.176565734389686,0.300674076888066,0.0599114867276089,0.038134267590606,0.167643630969285,-0.0423732700917503,0.0814754109872631,0.21201042533008,0.0851087460460542,0.318163154506021,0.330947400720876,-0.0199641086085185,0.115933142053421,0.256847097017575,0.413050511730541,0.136677394404871,0.322947002037845,0.0477961439447814,0.077146616673712,0.403716168131524,-0.0250846726896952,0.0288106967558557,-0.0684074787054749,-0.0480171686738626,0.488797528182215,0.282167068638404,0.0409435902317004,0.301099745444424,0.0763992362766777,0.325341335592398,0.451084917111265,0.329132543311939,0.334746090704462,0.310949512431147,0.330182163760702,0.758723360377952,0.505360770359033,0.378459739410263,0.103033881184341,0.160431059226809,0.551015834730731,0.301467650359019,0.558295817317342,0.160934029554464,0.162711416469462,0.21187755414552,0.22259736158275,0.402528838011232,0.105216261772635,0.376238023609269,0.273975594861769,0.151508583806566,-0.000407605393245802,0.119103985677797,0.594444286220535,0.131527794295297,0.342351917899828,0.450783386304083,-0.207976770593956,-0.212297564740196,0.0734553894771244,0.0165275858496239,0.290394861652623,0.30412484096126,0.059127930045018,0.234142326823494,0.278228099866032,0.139613596026007,0.0792518979166221,0.140151048909128,0.128115018909185,0.0721985723197038,0.0316734012638937,0.430280478606739,0.332882246850073,0.466186529647048,0.607700988242966,0.219414207287663,0.236127198484132,0.278873084320356,0.105816632994684,0.0361901750383056,0.240818901609273,-0.307694616750587,0.185317616913983,-0.367330064938986,0.22252422195185,0.120347451227981,-0.0632940768160939,0.260508028670763
"CB6","CRB","B","100","40",0.392279529330309,0.285466187231592,0.356008236857374,0.376288630619666,0.224481087266455,0.288826078334669,-0.179015678206044,0.403587864603545,0.361492731106444,0.484065345344018,0.47448307916084,0.273116069300254,0.22532594627452,0.0685389056563306,0.348257894915091,0.322253368785487,0.445094265876365,0.484911332271832,0.716318681711502,0.378574716760421,0.363195227006186,0.288601390212163,0.148123812209513,0.236722489943862,0.234002022415004,0.368128437416058,0.376631325889638,0.346702613407752,0.432435537037965,0.214810682329404,0.28073866903767,0.459184802906186,0.434543318307594,0.880358278123248,0.332029978001174,0.481468781676057,0.120872086525933,0.20351000253285,0.501837013259632,0.17313152004587,0.309977431160152,0.524179691809163,0.347729387115125,0.275363534711096,0.610188996183529,0.79559328669915,0.717161474434739,1.11726632094858,0.161548293093638,0.263291164664863,0.725560263770038,0.54109060109512,0.349726079774733,0.421465979841253,0.27940097359421,0.280365004801884,0.322214562300361,0.187384681877014,0.147120817397282,0.331819034774502,0.0423371445868526,0.358266185249862,0.398913940640496,0.0707135676478297,-0.168336061287847,0.251867116495127,0.512087318571535,0.127654115810753,0.130766839097058,-0.18413047653773,-0.30692635176626,0.440729376024258,0.294329785172796,0.256291780258652,0.20353733469508,-0.161485276196558,0.0031199575472991,0.55206900042349,0.14945105947023,0.271778756150259,0.223620964901431,0.565718018857244,0.670538928757912,0.586308897324061,0.61821816361352,0.509640669579433,0.612664052535521,1.06077341401322,0.597075718736802,0.480525150149965,0.248044904866447,0.289178542293228,0.83935896070056,0.503328100391707,0.715195540216099,0.343047904441483,0.176509835436129,0.0691776699876652,0.307634778463372,0.318417931981107,0.28241385583113,0.409531190737437,0.475115594689723,0.214227582372076,0.160025281921538,0.708059178728029,0.662061261853589,0.218749698184131,0.425391046307222,0.614073978955814,0.00583125327195688,-0.0469058356920402,0.207219200990821,0.220518741644167,0.592638285022886,0.48834492770767,0.137724161401387,0.403688991206056,0.364773924747927,0.327685556463351,0.185912916362644,0.139134985869896,0.338239534800012,0.12715224729106,0.349935745754379,0.678731289549563,0.364802311472886,0.472901041925964,0.709783370668182,0.382270535085467,0.398461450142503,0.35989108419134,0.310309086839407,0.0259273652404346,0.309358421119068,-0.347701545956566,0.469320011425618,-0.133546936763093,0.332772858867289,0.481934018353673,0.0514152271564878,0.47843802128745
"CC1","CRB","C","5","14",-0.599113546211404,-0.463853369489935,-0.519560744503394,-0.592904398804338,-0.476560805702685,-0.751716635249498,-0.830552325915276,-0.629803780176166,-0.507700229838075,-1.03591610972273,-0.631724405990288,-0.411196392669277,-0.43918589967713,-0.871054060609479,-0.652762815735909,-0.744157272168725,-0.933708425702109,-0.800740295642515,-1.43991810769894,-0.443487554752515,-0.472472141257638,-0.5410441434037,-0.314153500900322,-0.608082199930245,-0.598833812089056,-0.536464114058652,-0.579664185377736,-0.674052948805858,-1.41835693611753,-0.278061928334932,-0.563169979275609,-0.605313573728158,-0.646796548570003,-0.680506194672519,-0.483743340007916,-0.440034057117794,-0.443214507673847,-0.686072990096124,-1.01523879869822,-0.573869869738255,-0.561863555402027,-0.759995886323357,-0.638838557485738,-0.246286837886219,-0.856291936578695,-0.519207485624006,-1.30625325170661,-0.447486395766378,-0.451482697722541,-0.415299697829855,-1.34428564107136,-1.06706849919094,-0.236403870902071,-0.464243788909971,-0.416515452125699,-0.369191226209659,-0.407811448947959,-0.405219548939504,-0.181781441000817,-0.435748326128432,-0.0538502481616856,-0.522540777665107,-0.478268839846788,-0.706138346439947,-0.210637205286328,-0.451814151382342,-0.633118601068594,-0.758176865739685,-0.366050496080585,0.258400655144119,0.126938861352055,-0.532095137606987,-0.252193567561893,-0.517621518344193,-0.4335198808955,0.467958642672264,-0.274075948617036,-0.565151238634416,-0.0392816799140778,-0.488591538641542,-0.386116901767352,-0.657725604470677,-0.698965865937743,-0.491624612562601,-0.735753134386187,-0.485286756477143,-0.583418930243991,-1.08056649612126,-0.52230830977285,-0.482054935314048,-0.705998602350742,-0.475787522469055,-1.36130954117962,-0.354457716695485,-1.12126568473629,-0.263010923122583,-0.428819987164812,-0.268152751050403,-0.480831623035703,-0.478588596861471,-0.440104847491525,-0.46174129264408,-0.910982757839616,-0.493347993551565,-0.548941058490071,-0.600118373112499,-0.657274267242805,-0.514533213677093,-0.771150251842974,-0.803836245448593,-0.348655028786209,-0.303663207325588,-0.726923375425743,-0.675950550143349,-0.600010855850608,-0.623703095350088,-0.451534335018347,-0.723542731526056,-0.380375745753756,-0.756673644817301,-0.630702073427927,-0.436041483171278,-0.522566679853341,-0.556523336913842,-0.643720930053671,-0.934239004607385,-0.567121431756814,-0.672088606516184,-1.24375700337223,-0.586489158835243,-0.493706947717079,-0.528462964803118,-0.556235154208937,-0.117108706079629,-0.396967073902235,-0.0731020368461088,-1.4619678150207,-0.278387466583578,-0.538924596653005,-0.281837784060716,-0.516324388225208,-0.790173864383868
"CC2","CRB","C","50","14",0.227190438548656,0.251107155082879,0.135572988468892,0.179460109919337,0.13573047688221,-0.035887346034623,-0.0676437370002514,0.277624747725349,0.537908773014573,0.118888179057017,0.230253327864969,0.218710166701404,0.16591490112355,0.393746333703636,0.156207111232857,0.197286395482537,0.209960349680057,0.02704943565523,0.516925358254913,0.11171013915266,0.210071233796986,0.193074216570923,0.338255813989409,0.242070198038207,0.233551876321054,0.115562476806686,0.210130563377755,0.201172401997595,0.329159476839472,0.253729329141683,0.213943564420259,0.27207828211684,0.171753205970488,0.5560643873239,0.3260874772497,0.277429935007532,0.329999589062329,0.239588851075565,0.0988280595905655,0.0773340743467612,0.572012490361637,-0.00333299342289628,0.270184172798424,0.249452671438425,0.228993519277624,0.517075402371315,0.214180679534508,0.464414296717646,0.140084734039403,0.230123847358993,0.481656520106837,0.25561426430891,0.357603280917621,0.384333688684614,0.180526223578693,0.308762745123644,0.164019770103976,0.300057375780064,0.165324777135194,0.181075985445952,0.0081160503667741,0.0964682318508983,0.143564820659184,-0.103038776900019,0.0569732204380156,0.0744640676130794,-0.0357561329433951,-0.181414682339698,0.0257292038866339,0.0148478186362047,-0.181797925492615,0.04115234632759,0.197885060029867,0.0809867421931996,0.23275117774508,-0.471913933386173,-0.136359785987503,0.175767352009503,0.0361800370845851,0.180242379527929,0.23432168181574,0.192654251683404,0.410638884682231,0.566059248496474,0.497546752080996,0.554869266450787,0.661208795088509,0.267353656612162,0.216884234159259,0.359513387428248,0.178597857991701,0.543123552874966,0.279165920946801,0.407106052418747,0.327672828115957,0.247450209613249,0.155041120429249,0.243071883847108,0.276399095535403,0.344502269251323,0.381586153434451,0.227071670766396,0.35685277313394,0.303263585014361,0.737293260801153,0.549613614945703,0.12837784656088,0.306991661563875,0.282871563192941,0.353383073390541,0.536083934881629,0.941275701534991,0.131844450087843,0.435950801222124,0.649517349828915,0.339190693670703,0.389067201831699,0.282375358617683,0.368001918143766,0.294710582174642,0.152570773338548,0.0145448247817166,0.37647744755175,0.685680044897993,0.520454138454931,0.560340961255583,0.162350508393852,0.391155652007976,-0.409629991832768,0.221591717475135,0.175399548151493,0.0979016563398476,0.33395707390738,-0.0374059937113151,0.267805389486637,0.901901165283483,1.49798652346453,0.915503480629725,0.0615563751003911,0.512578306405619,0.105040758298141,0.408715674478349
"CC3","CRB","C","100","14",0.400352546289954,0.402673726500054,0.269553774157878,0.313127838376325,0.297793227727571,0.166285477367501,0.395486661292247,0.374256973876954,0.578965793220958,0.261192494681128,0.355403607215472,0.369785131352761,0.183741405111941,0.599365425114009,0.370791272068286,0.456405906024273,0.403007770806752,0.220856812150436,0.671401997981511,0.303718785879482,0.408239894877694,0.21619322455761,0.378501726866256,0.385734796251852,0.392447901203168,0.26473681781224,0.398020352431795,0.371792785143827,0.565002333904688,0.404830800831527,0.297990416945156,0.455773890899906,0.366642437420494,0.752039732487533,0.46520618425037,0.507336763021321,0.262988964464102,0.403835744835873,0.248021690199489,0.145774382074853,0.798608919296841,0.16822396567549,0.488773185025956,0.476154824355776,0.429539835335469,0.698252205135455,0.31292729540439,0.626286796739854,0.201670364972631,0.377157537165853,0.595580744668384,0.500797583559911,0.53856585388446,0.498020308825073,0.276096626438331,0.352515826500128,0.256297919957365,0.401619092909215,0.226121671459866,0.2930932942947,0.0186485862188359,0.238226635825478,0.278882244988633,0.0258357644625367,-0.112849111382221,0.119244845500506,0.0592765764682328,-0.314834037397981,0.423698407845019,-0.228163033100969,-0.0296498366123883,0.121447882869512,0.242763254608358,0.052486456818758,0.474168997555055,-0.468015004119926,0.0334964044278303,0.254474618517975,0.132748905098774,0.30882035701079,0.386716315702664,0.353903651022325,0.554194535802538,0.626609551549621,0.614638849847967,0.650094221308722,0.743531575638733,0.849405318887186,0.356256619629969,0.605498310111771,0.355686842200901,0.680522421221512,0.715369565874452,0.418581049455362,0.630065495900308,0.344615986559689,0.230029526445965,0.30320942786286,0.437909880346752,0.479009681227643,0.519092208539554,0.358359123615385,0.566580759255504,0.456057484324683,0.869337419634828,0.921153001310577,0.36435345503296,0.453957290752355,0.484065185136264,0.689205074928504,0.76108590154946,1.51079991779969,0.243795790886162,0.616556403080225,0.737243376035877,0.500121056997802,0.518970125935402,0.418165829109887,0.463376595474881,0.470400192971043,0.417215120442811,0.145617553835574,0.498636191357256,0.695262499216339,0.744685170597903,0.781401671208014,0.331756501946446,0.587499435677924,-0.188848543038759,0.168527523580867,0.3894955940813,0.226477645242937,0.464785092900166,-0.139412563738752,0.377318165573445,1.03952424719413,1.93976413721525,1.52222834312836,0.232991164816272,0.668697950389292,0.220184797445897,0.648773933021938
"CC4","CRB","C","5","40",-0.455676802315826,-0.593186681331826,-0.362368577442135,-0.582049494428221,-0.613429173066115,-0.754207580229268,-0.709536165780257,-1.26601433884713,-0.576817509811492,-0.707810689855297,-0.544854295359608,-0.561206331966943,-0.408899055677294,-1.19224381440632,-0.989980843071581,-0.566130897643235,-0.456910571460496,-0.619660972990831,-0.80024332941901,-0.597885955569808,-0.584612028787081,-0.645187904974402,-0.427412409247227,-0.736297086595799,-0.722264196556669,-0.538118454339689,-0.457094441261828,-0.772213065613897,-0.905971197892843,-0.806327801262572,-0.740147368764931,-0.468420047044599,-0.760332010231886,-0.516037195550322,-0.703692224293284,-0.733655631481106,-0.682452808838484,-0.65872889881053,-0.639965913843265,-0.768939935614247,-1.01628997610607,-0.412223167993219,-0.792306349968464,-0.483668063614219,-0.577510994854545,-0.445996898331102,-0.455298454608633,0.041115798915726,-0.424920434215418,-0.560967117467293,-0.778236142339064,-0.752767342883145,-0.416766906686599,-0.640914714630663,-0.486931421765363,-0.515678361603426,-0.393487999481896,-0.652903600560547,-0.360219703044628,-0.516417666870383,-0.204426340074816,-0.48701098401282,-0.516692479684974,-0.838610545931901,-0.28187615790892,-0.473024431368823,-0.497288176912141,-0.255501506547634,-1.47462991257824,-0.207905876239557,-0.108624054739361,-0.620936568037448,-0.184449875311595,-0.254805359729994,-0.544516560044282,0.267577553244398,-0.131689533087295,-0.598333154319766,-0.315556922327549,-0.596653856342613,-0.824284680949388,-0.515404112278374,-0.630218291400626,-0.449803316761837,-0.524821064044888,-0.268561503200104,-0.327210612963305,-1.27214477474785,-0.388728213182015,-0.452148653654518,-0.688821693659454,-0.90593610895148,-0.885932443350012,-0.932842875481635,-0.506990096417197,-0.405628688280284,-0.486578391560066,-0.494776090282976,-0.551077759933629,-1.01313169131205,-0.671953926561502,-0.559401467745923,-0.910469204982884,-0.590993009031487,-1.36513793784775,-0.799690728017703,-0.436790123241502,-0.564146291030973,-0.727392191822391,-0.910184641518347,-0.395786183744344,-1.23192521350501,-0.883268883994663,-0.897955072531068,-0.293249236142807,-0.604079600671546,-0.646644934271978,-0.714853170835726,-0.646141129420251,-0.813034625198094,-0.906332330399263,-0.424287733209257,-0.618152179732677,-0.844255376230221,-1.20050738666263,-1.16807990244892,-0.534839823355302,-1.15435626818235,-0.160147210984515,-0.662913420621398,-0.516097538064448,-0.507879268717387,-0.524349375232312,-0.315458052179236,-0.582157814200363,-1.34421945652493,-0.730376686963101,-1.16033577190401,-0.693535544195626,-0.31875802537983,-0.894049678776397,-1.14233387251967
"CC5","CRB","C","50","40",0.262166790784015,0.148731637924291,0.272730917610324,0.260187551939268,0.10568146069663,0.141674598438756,0.0169322193179644,0.292033727426337,0.424771958133514,0.351980400235914,0.158730477480574,-0.0544453107642751,0.507168958862358,-0.0164085686109647,-0.0598258440258794,0.148842166463056,0.290870552973378,0.27636281023949,0.422525097096766,0.312540413614705,0.155358529941591,0.216881003002359,0.161451195997173,0.121612604862872,0.107628007087301,0.208804848953496,0.261286945828708,0.240765183935332,0.271270440550912,0.154410536045531,0.20318915274359,0.107008692668262,0.212007464743209,0.753038241452249,0.160400026958448,0.297458202350744,-0.0195236536825911,0.476372077111714,0.34630085634592,-0.0272575822068077,0.151259980530699,0.449933995152096,0.264798312368045,-0.122418780671617,0.302380696324106,0.687722770252289,0.547527535221406,0.656116208639973,0.543780961163326,-0.112760433397499,0.524064454748852,0.389200295061373,0.136576743864535,0.497911975568447,0.13512448645557,0.0185717256914257,0.188191181761918,-0.039368972060398,0.144977564384261,0.253902340781201,0.0904571209338778,0.295411928034279,0.309810714433823,0.0200940548621995,0.125910860127365,0.30742711870905,0.477003930779646,0.339538141904601,0.550675952686534,-0.0224380505916129,0.256378099187032,0.406250615818977,0.249620881147992,0.0683045124872974,-0.0551488134219582,-0.0176241995287723,0.585634438269634,0.0673697348439921,-0.0951088308424337,0.375908608831183,0.0106404386879246,0.261740091487127,0.528823943404616,0.284111398852464,0.263596782902424,0.206793581054613,0.21670779384745,0.535711625628258,0.453851437584733,0.358222474126817,0.163306671334341,0.0676131642918092,0.452513361047139,0.243046221586501,0.546179138503124,0.239083035332703,0.158175951944616,0.213086529801093,0.223349305863027,0.441504600879267,0.0654493192079171,0.357235381215325,0.319420820882231,0.119554512159441,-0.0823108478611898,0.385268803487046,0.513468596730666,0.202828053117683,0.273619889707304,0.292888922065333,-0.177153570127621,-0.136676987874669,0.104214373345616,0.164452896312705,0.192795168228255,0.378205343195355,0.0887986426469691,0.172868593966433,0.385522083848488,0.416676483441097,0.100843882871879,0.193452908630066,0.0955282561342772,0.185420475586132,0.0598843807010701,0.365352919640324,0.324218195450115,0.28276402970268,0.508444605328625,0.163029205307693,0.189337505841149,0.215341227976239,0.0635840264451941,-0.0597585871211281,0.289264721311913,-0.293842627849381,0.0134093682274692,-0.228949281332994,0.208343083051534,0.176931990247929,0.0152025212822195,0.283326588132683
"CC6","CRB","C","100","40",0.462201842367651,0.308916071837787,0.428667375948558,0.375334158264581,0.271014758301927,0.248742569375533,-0.109859759139207,0.451313879623682,0.483686776464353,0.493206743727052,0.564957648820832,0.300178944014684,0.29805145105326,0.163263797864096,0.379175672850867,0.266845255075344,0.459974524232854,0.42409352728665,0.531171282651805,0.361806851209481,0.395904998759659,0.452271109297778,0.184701531023189,0.333850587441489,0.344472516449685,0.437492793340979,0.430419606036795,0.418693958432606,0.365781127508998,0.351545344885803,0.378222137945499,0.394693678776466,0.473853074264761,0.939143482653187,0.363219350158847,0.618867697639241,0.170486090569177,0.184369901878721,0.506560857656448,0.0964458880634718,0.198718164404255,0.58250672813181,0.390820215450741,0.18290220959189,0.668403818354851,0.871161156898269,0.747701345631304,1.22011819366448,0.274283052208992,0.285567933005749,0.80896481522311,0.633769502846659,0.368705476039941,0.652662223581325,0.32246043668362,0.206012050040486,0.357132468354055,0.133233598523831,0.201620304761713,0.364889042071379,0.088470299588062,0.400528627783133,0.456279006384228,0.137489131245073,-0.150819224779268,0.334339087453929,0.548866401195976,0.531465027553279,0.333351069551532,-0.356843709403345,0.000569374601525396,0.395431072359445,0.527411795168715,0.302197374143804,0.0978032889466744,-0.310175948608521,0.150169223191094,0.431291000158851,0.098233352862465,0.370822090748156,0.365375693869068,0.609465807756897,0.713375411223975,0.61227618097538,0.580096722842821,0.555967800906264,0.607760477459676,1.20978008804256,0.660837704576347,0.569609726911908,0.27304709727964,0.338205684186518,0.82244798388202,0.430562346738476,0.759170919382728,0.320261105749936,0.245692292275578,0.207213809131878,0.344900224088899,0.316728297393717,0.365895038298681,0.460158491831747,0.566158479733092,0.235217643415411,0.288344860543458,0.818235149587706,0.816921990705842,0.291714077153222,0.48224324390269,0.727535081151084,0.0246371496397018,-0.138609140424978,0.189208284172489,0.208388165936975,0.591081561522598,0.537010599876256,0.141897328999516,0.387402452582623,0.435844018137718,0.356770935708111,0.23670571073281,0.238289133742652,0.337644541373519,0.238432222481676,0.376088648223043,0.701420949958774,0.446812456838532,0.59497044184655,0.667929922833321,0.348958574857982,0.425715974045886,0.417114952950592,0.329081828111755,-0.0669816271639667,0.362764321691873,-0.256332086182059,0.428179385595763,-0.105172118972285,0.362323337840774,0.481596585752667,0.174981289334092,0.496081580793499
"WA1","ORWT","A","5","14",-0.683440891759105,-0.399120159640066,-0.593091759290653,-0.487715646799003,-0.368983033424056,-0.257133034878351,-0.00268881939464638,-0.552092613371244,-0.564386660299184,-0.591173889712619,-0.517886127172615,-0.324857692615,-0.355575870298469,-0.515020130953194,-0.303812265347372,-0.433316647509558,-0.654250985080686,-0.79267252808466,-0.745980839757713,-0.492001588928721,-0.501649738427315,-0.738926217528392,-0.199860924503904,-0.476907554831185,-0.445907375674481,-0.548414435058695,-0.620899960158034,-0.672569131067235,-0.809763402694608,-0.445854413938655,-0.30292162563731,-0.417631238672553,-0.431230559426055,-1.03686579189724,-0.308374037971533,-0.543980431478571,-0.191182573364141,-0.565209394679536,-0.593798300386594,0.121180613722569,-0.77423030226799,-0.634095457127831,-0.481501933437385,-0.296378742602077,-0.766716383469604,-0.983991221853174,-1.24996553640665,-1.08213830382605,-0.321092825560062,-0.295140804050852,-1.32310872277174,-0.99120104979266,-0.634860427580551,-0.544054423356235,-0.433879341103038,-0.164579788804717,-0.259821790588702,-0.130468038357597,-0.159032738061734,-0.348493223786115,-0.0721589294628409,-0.3698042203981,-0.473647022263386,-0.195751594468891,0.118348587421869,-0.234059500632274,-0.702603573361681,-0.525506000729575,-0.398927679649585,0.312543026615607,0.11683113668176,-0.604346914609272,-0.774021632462877,-0.299474086086186,-0.392697011452392,0.320271822868247,-0.0658733319085942,-0.534590773152438,-0.0925103599874042,-0.485577524694732,-0.264893939404559,-0.708668979559379,-0.879524955397846,-0.673247145321847,-0.818166382196102,-0.668401216558673,-0.753637911656337,-1.17609560341293,-1.23852177411628,-0.602626731350703,-0.394604759356904,-0.516180475221515,-1.08306010779973,-0.597821047752776,-1.0168345989911,-0.445580424104349,-0.293223011910645,-0.179700653334677,-0.447447194047723,-0.351711264729906,-0.372828946734651,-0.607260584728605,-0.621055762262731,-0.600686498869286,-0.490111941375709,-0.744763925601803,-0.802059366258599,-0.51771796548108,-0.660843066596672,-0.784815758235573,-0.562675137844884,-0.392475591748432,-0.22026955081235,-0.54134543320384,-0.745475019549849,-0.750377599491778,-0.395670898025913,-0.550749982201665,-0.459624565830504,-0.68521926225983,-0.230304970598795,-0.122156759766114,-0.353185408032647,-0.594985622096985,-0.575473856571783,-0.780370389950989,-0.606383013209246,-1.0198878450491,-0.592337213850525,-0.345265274840467,-0.580248962956994,-0.509491679442421,-0.362506408078662,0.266042068637978,-0.378785485493936,0.0899359222079621,-0.404995937758956,-0.435293866197826,-0.528861556369523,-0.720360880606617,-0.51078444053258,-0.602302830774607
"WA2","ORWT","A","50","14",0.103420095536229,0.362890026574657,0.0985212863528755,0.228511877455596,0.311251271858827,0.442421296002056,0.890648117205684,0.32246992625939,0.167064508831403,0.376448842775813,0.371565103006468,0.253069522035242,0.291036876619807,0.957954381167612,0.529554990423274,0.315722163877872,0.315913176777848,0.240220858069336,0.424177378005002,0.225058232725474,0.184822809023145,0.355893074120304,0.212343520971594,0.315370612429664,0.305589661563205,0.191588418500925,0.110502557217632,0.380379844471322,0.421018909394054,0.189792151150575,0.49589936176947,-0.0259746469640483,0.448816677733726,0.26274377121621,0.474540686477765,-0.03348593783286,0.438224826227906,0.372753753163217,0.342565251048588,0.802418205470725,0.320461027065671,0.0292974012319611,0.301312308707415,-0.0331160354324611,0.168199623228031,0.181418248459346,0.19583141536419,-0.338241556188056,0.276236998766466,0.242598678911683,0.410347849578216,0.394004277461457,-0.0578471011320367,0.0483519474772116,0.140973961814124,0.170962963742503,0.185773828386034,0.346724330195022,0.19913309133866,0.194367033470431,0.159205759257331,0.27341400846624,0.204115335838995,0.5008096572612,0.318373845760076,0.367173718253508,0.111647090616236,0.553321441239905,0.092571708612939,0.205498253294087,0.23888192048902,0.315479301251842,0.205482739573625,0.27999696021858,0.280409205338179,-0.0519151669315687,0.355166906910283,0.0516160006578579,0.210397338337348,0.27302117733166,0.340421369984815,0.0765354362699346,0.130838518940547,-0.00705506993529248,0.157382933554699,0.0484908535306694,0.0549898878285227,0.615405681915088,-0.112595354377613,0.136844680844844,0.329311635390897,0.493004790778109,0.436605752286856,0.0751624333555112,0.471317834027197,0.0534011048651193,0.258205219687568,0.341494507952786,0.233682589753418,0.459241047864654,0.441174545448313,0.176350262674728,0.536107977541842,0.265919748619977,0.627833506258602,0.302078959373048,0.273469688175351,0.331270602325321,0.259598647102819,0.301114933631832,-0.0190725871780639,0.635622218660355,0.461841588974839,0.374071115209236,0.0749123789123773,0.100737473893087,0.334821154914192,0.297888873355535,0.292218551495377,0.349216704369277,0.490472120796384,0.307420055189536,0.356590523898204,0.477500971592492,0.528076611273012,0.609264151674459,0.208527306095096,0.515459182442193,0.171569169337009,0.510525780063029,0.165579780065277,0.199269706755672,0.327858555695929,0.239247256125997,0.31228078890828,1.03963746282248,0.898467897813435,0.599645561529111,0.254458685197752,0.0478445673254901,0.123773400430503,0.378385885821659
